,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
305613,ALG,2017-02-16,29,Confirmed,7,2017
305625,MIAAG,2017-02-09,2,Cancelled,6,2017
305628,CHP,2017-02-16,2,Confirmed,7,2017
305631,CHP,2017-02-13,4,Confirmed,7,2017
305658,CDL,2017-02-16,1,Cancelled,7,2017
305667,ALX,2017-02-04,2,Cancelled,5,2017
305680,MAD,2017-02-01,2,Cancelled,5,2017
305684,MLW,2017-01-23,1,Cancelled,4,2017
305696,JRY,2017-01-31,1,Cancelled,5,2017
305698,LRN,2017-02-06,5,Cancelled,6,2017
305734,MLW,2017-02-13,7,Confirmed,7,2017
305736,MLW,2017-02-14,7,Confirmed,7,2017
305750,MNB,2017-02-12,3,Confirmed,6,2017
305754,GRG,2017-02-01,1,Cancelled,5,2017
305768,GRY,2017-02-05,7,Cancelled,5,2017
305769,GRY,2017-02-15,13,Confirmed,7,2017
305770,GRY,2017-02-16,11,Confirmed,7,2017
305773,GLE,2017-02-12,1,Cancelled,6,2017
305775,NYCAA,2017-02-16,7,Confirmed,7,2017
305780,NYCAA,2017-02-09,6,Confirmed,6,2017
305792,FAS,2017-02-15,7,Confirmed,7,2017
305817,LAXWM,2017-02-16,4,Confirmed,7,2017
305818,GRY,2017-02-14,13,Confirmed,7,2017
305825,HVZ,2017-02-15,2,Confirmed,7,2017
305826,HVZ,2017-01-17,2,Cancelled,3,2017
305836,ONX,2017-02-17,4,Cancelled,7,2017
305837,ONX,2017-02-17,7,Confirmed,7,2017
305846,ONX,2017-02-14,4,Cancelled,7,2017
305861,PHM,2017-02-09,2,Cancelled,6,2017
305871,NNZ,2017-02-16,2,Confirmed,7,2017
305886,NNZ,2017-02-17,5,Cancelled,7,2017
305890,ONX,2017-02-15,18,Cancelled,7,2017
305901,ONX,2017-01-23,50,Cancelled,4,2017
305903,NNZ,2017-02-13,2,Confirmed,7,2017
305905,PHP,2017-01-23,1,Confirmed,4,2017
305906,PXP,2017-02-06,5,Confirmed,6,2017
305916,PXP,2017-02-12,1,Confirmed,6,2017
305919,PXP,2017-02-17,3,Confirmed,7,2017
305920,PXP,2017-02-17,2,Cancelled,7,2017
305923,PXP,2017-02-02,6,Cancelled,5,2017
305925,RGE,2017-01-19,2,Cancelled,3,2017
305926,RGE,2017-02-17,6,Confirmed,7,2017
305928,NNZ,2017-01-29,4,Confirmed,4,2017
305934,RGE,2017-01-28,6,Cancelled,4,2017
305946,PHP,2017-02-11,5,Confirmed,6,2017
305948,PHP,2017-01-18,3,Cancelled,3,2017
305954,PHP,2017-02-05,3,Cancelled,5,2017
305955,PHP,2017-02-04,1,Cancelled,5,2017
305959,PLD,2016-12-25,1,Cancelled,51,2016
305962,PRP,2017-02-12,1,Confirmed,6,2017
305963,PRP,2017-02-13,2,Confirmed,7,2017
305964,PLD,2017-01-25,4,Cancelled,4,2017
305979,MPT,2017-02-12,6,Confirmed,6,2017
305986,MNB,2017-02-17,5,Confirmed,7,2017
305989,MNB,2017-02-16,5,Confirmed,7,2017
306005,MNB,2017-02-10,2,Cancelled,6,2017
306007,MPT,2017-02-16,7,Confirmed,7,2017
306021,MLW,2017-02-17,5,Confirmed,7,2017
306025,MLW,2017-01-06,2,Cancelled,1,2017
306034,MLW,2017-02-12,1,Cancelled,6,2017
306040,MLW,2016-12-14,1,Confirmed,50,2016
306041,MLW,2017-02-13,1,Cancelled,7,2017
306061,NTCME,2017-02-17,10,Cancelled,7,2017
306076,NNZ,2017-01-08,4,Confirmed,1,2017
306077,NNZ,2017-01-02,5,Cancelled,1,2017
306087,NTCME,2017-02-04,11,Cancelled,5,2017
306125,RGE,2017-02-17,4,Cancelled,7,2017
306128,TAC,2017-01-02,2,Cancelled,1,2017
306148,TAC,2017-02-12,3,Confirmed,6,2017
306149,TAC,2017-02-13,3,Cancelled,7,2017
306150,TAC,2017-02-10,2,Cancelled,6,2017
306154,TAC,2017-01-17,1,Confirmed,3,2017
306155,TAC,2017-02-17,1,Cancelled,7,2017
306156,TAC,2017-02-15,1,Confirmed,7,2017
306158,TAC,2017-02-06,3,Confirmed,6,2017
306172,SOL,2017-01-18,1,Confirmed,3,2017
306201,VPK,2017-02-17,6,Confirmed,7,2017
306203,VPK,2017-01-06,3,Cancelled,1,2017
306207,VPK,2017-02-14,4,Confirmed,7,2017
306210,TPZ,2017-02-15,2,Confirmed,7,2017
306211,TPZ,2017-01-30,1,Cancelled,5,2017
306212,TPZ,2017-01-29,1,Confirmed,4,2017
306214,TPZ,2017-01-23,2,Confirmed,4,2017
306217,VPZ,2016-12-06,1,Cancelled,49,2016
306219,MIAVB,2017-02-14,2,Cancelled,7,2017
306227,MIAVB,2016-09-02,1,Cancelled,35,2016
306229,VPZ,2017-02-15,1,Confirmed,7,2017
306232,VPZ,2017-01-23,1,Cancelled,4,2017
306234,TPZ,2017-01-22,3,Cancelled,3,2017
306235,SMN,2017-02-12,1,Cancelled,6,2017
306236,TPZ,2017-01-20,2,Confirmed,3,2017
306273,SMN,2017-02-11,4,Cancelled,6,2017
306283,SEA,2017-01-27,1,Cancelled,4,2017
306290,SEA,2016-10-16,2,Cancelled,41,2016
306321,RGE,2017-02-13,7,Confirmed,7,2017
306328,SAV,2017-02-04,2,Cancelled,5,2017
306329,SDP,2016-12-18,2,Cancelled,50,2016
306330,SDP,2017-02-17,7,Confirmed,7,2017
306331,SDP,2017-02-17,1,Cancelled,7,2017
306337,SCH,2017-02-18,2,Confirmed,7,2017
306338,SAV,2017-02-08,7,Cancelled,6,2017
306341,SAV,2017-02-17,5,Confirmed,7,2017
306342,SAV,2017-02-16,3,Cancelled,7,2017
306343,SAV,2017-02-06,3,Confirmed,6,2017
306348,SLM,2016-11-26,2,Cancelled,47,2016
306352,SHR,2017-02-11,5,Cancelled,6,2017
306353,SHR,2017-02-09,2,Cancelled,6,2017
306356,SHR,2016-12-20,2,Confirmed,51,2016
306357,SHR,2017-02-07,2,Cancelled,6,2017
306358,SHR,2017-01-31,1,Cancelled,5,2017
306361,SHR,2016-12-07,3,Cancelled,49,2016
306362,SHR,2017-01-15,1,Cancelled,2,2017
306364,SLM,2016-12-31,1,Cancelled,52,2016
306375,SLM,2017-02-11,1,Confirmed,6,2017
306376,SLM,2017-02-13,2,Confirmed,7,2017
306382,SMN,2017-01-16,2,Cancelled,3,2017
306419,MAD,2017-02-09,2,Cancelled,6,2017
306420,ONX,2017-01-17,1,Cancelled,3,2017
306422,CNR,2017-01-29,3,Cancelled,4,2017
306431,CMN,2017-01-15,2,Cancelled,2,2017
306432,CMN,2017-02-14,4,Confirmed,7,2017
306438,CNR,2017-02-04,6,Cancelled,5,2017
306440,DCM,2017-01-17,3,Cancelled,3,2017
306443,DCM,2017-02-02,2,Cancelled,5,2017
306456,CMN,2017-02-15,8,Confirmed,7,2017
306460,CLY,2017-02-13,4,Confirmed,7,2017
306474,CMN,2017-01-27,5,Confirmed,4,2017
306477,CMN,2017-02-06,8,Cancelled,6,2017
306486,CMN,2017-01-30,4,Cancelled,5,2017
306487,CMN,2017-01-30,3,Confirmed,5,2017
306488,CMN,2017-01-29,1,Confirmed,4,2017
306496,DMN,2016-12-27,6,Cancelled,52,2016
306505,DCP,2017-02-07,4,Cancelled,6,2017
306512,DMN,2017-01-09,5,Cancelled,2,2017
306514,DMN,2017-02-03,2,Cancelled,5,2017
306516,DMN,2017-01-31,4,Confirmed,5,2017
306529,DCP,2017-02-08,3,Cancelled,6,2017
306534,DCP,2017-01-24,3,Cancelled,4,2017
306549,DCP,2017-02-17,5,Confirmed,7,2017
306552,DCP,2017-02-17,5,Cancelled,7,2017
306553,DCP,2017-02-15,7,Confirmed,7,2017
306573,ALG,2017-02-09,17,Cancelled,6,2017
306577,ALG,2017-01-17,10,Confirmed,3,2017
306583,ALG,2017-02-17,24,Confirmed,7,2017
306589,ALX,2017-02-12,7,Confirmed,6,2017
306595,ALX,2017-02-03,1,Cancelled,5,2017
306596,ALX,2017-01-26,2,Cancelled,4,2017
306597,ALX,2017-01-22,3,Cancelled,3,2017
306602,ALG,2017-02-17,9,Cancelled,7,2017
306609,ALG,2017-01-10,1,Confirmed,2,2017
306614,ALG,2016-12-25,2,Cancelled,51,2016
306617,MAD,2017-02-08,3,Cancelled,6,2017
306618,ALG,2017-01-03,1,Cancelled,1,2017
306626,ALG,2017-02-15,17,Cancelled,7,2017
306634,ALG,2017-02-02,2,Cancelled,5,2017
306638,MIAAG,2016-12-09,1,Cancelled,49,2016
306663,CLY,2017-01-24,3,Cancelled,4,2017
306667,CLY,2017-01-21,5,Cancelled,3,2017
306673,CHP,2017-02-17,4,Confirmed,7,2017
306678,BRC,2017-01-19,2,Confirmed,3,2017
306696,CDL,2017-02-15,3,Cancelled,7,2017
306700,BRC,2017-02-13,1,Cancelled,7,2017
306707,BRC,2017-02-07,2,Cancelled,6,2017
306710,BRC,2017-02-05,3,Confirmed,5,2017
306711,CDL,2017-02-13,3,Cancelled,7,2017
306713,CDL,2017-02-17,2,Cancelled,7,2017
306720,HVZ,2017-02-16,3,Confirmed,7,2017
306721,LAXWM,2017-01-07,2,Cancelled,1,2017
306722,HVZ,2017-02-07,16,Cancelled,6,2017
306726,HVZ,2016-11-28,2,Cancelled,48,2016
306739,LAXWM,2017-02-17,3,Confirmed,7,2017
306749,HEL,2017-01-16,2,Confirmed,3,2017
306751,GRY,2017-02-11,5,Cancelled,6,2017
306754,GRY,2017-02-08,16,Cancelled,6,2017
306764,GRY,2017-02-17,9,Confirmed,7,2017
306769,HEL,2017-02-14,1,Confirmed,7,2017
306772,HEL,2017-01-27,2,Cancelled,4,2017
306774,HEL,2017-01-10,2,Cancelled,2,2017
306775,HEL,2016-12-03,1,Cancelled,48,2016
306778,GRY,2017-01-16,6,Cancelled,3,2017
306806,MAD,2017-01-17,1,Cancelled,3,2017
306807,DMN,2017-02-17,3,Confirmed,7,2017
306811,MAD,2017-01-23,2,Cancelled,4,2017
306814,MAD,2016-11-21,3,Cancelled,47,2016
306844,JRY,2017-02-11,2,Confirmed,6,2017
306845,JRY,2017-01-18,1,Confirmed,3,2017
306847,JRY,2017-02-15,1,Confirmed,7,2017
306850,JRY,2017-01-26,1,Confirmed,4,2017
306851,JRY,2017-01-22,1,Cancelled,3,2017
306860,GRY,2017-02-06,13,Cancelled,6,2017
306892,NYCAA,2017-01-28,6,Confirmed,4,2017
306896,MIAEP,2017-02-14,10,Cancelled,7,2017
306898,DNV,2017-02-17,9,Confirmed,7,2017
306899,DNV,2017-02-15,4,Confirmed,7,2017
306901,DNV,2017-02-06,5,Confirmed,6,2017
306903,DNV,2017-02-03,5,Cancelled,5,2017
306908,DMN,2017-02-13,3,Cancelled,7,2017
306910,DMN,2017-01-18,4,Cancelled,3,2017
306913,DNV,2017-02-11,1,Cancelled,6,2017
306914,DNV,2017-02-13,6,Confirmed,7,2017
306919,MIAEP,2017-02-17,16,Confirmed,7,2017
306937,GRY,2017-01-28,3,Cancelled,4,2017
306973,FAS,2017-02-17,3,Confirmed,7,2017
306978,GLE,2017-01-30,1,Confirmed,5,2017
306981,NYCAA,2017-02-09,8,Cancelled,6,2017
306989,GLE,2017-02-17,1,Cancelled,7,2017
306990,GRG,2017-02-14,2,Confirmed,7,2017
306993,GRG,2017-02-07,2,Confirmed,6,2017
306994,GRG,2017-02-17,4,Confirmed,7,2017
306996,GRG,2017-02-16,1,Confirmed,7,2017
306999,GRG,2017-01-26,3,Confirmed,4,2017
307001,GLE,2017-02-14,2,Confirmed,7,2017
307003,GLE,2017-01-17,1,Cancelled,3,2017
307010,NNZ,2017-02-17,11,Confirmed,7,2017
307024,ONX,2017-01-20,2,Cancelled,3,2017
307029,ONX,2017-01-15,1,Cancelled,2,2017
307046,ONX,2017-01-22,4,Cancelled,3,2017
307052,NTCME,2017-02-17,5,Confirmed,7,2017
307101,PHP,2017-02-14,2,Cancelled,7,2017
307102,PHP,2017-02-12,5,Cancelled,6,2017
307106,PHP,2017-02-18,2,Confirmed,7,2017
307110,PHP,2017-02-05,2,Confirmed,5,2017
307126,PRP,2017-02-10,1,Confirmed,6,2017
307127,PRP,2017-02-09,2,Cancelled,6,2017
307128,PLD,2017-01-17,6,Cancelled,3,2017
307132,PLD,2017-01-20,1,Cancelled,3,2017
307143,PHM,2017-02-17,5,Confirmed,7,2017
307145,PHM,2017-02-17,4,Cancelled,7,2017
307147,PHM,2017-02-15,4,Confirmed,7,2017
307156,ONX,2017-02-13,3,Cancelled,7,2017
307163,PHM,2017-02-18,6,Confirmed,7,2017
307182,PHM,2017-02-12,4,Cancelled,6,2017
307195,MAD,2017-01-16,1,Cancelled,3,2017
307196,MAD,2017-02-18,3,Confirmed,7,2017
307197,MAD,2017-02-02,2,Cancelled,5,2017
307203,MAD,2016-05-22,1,Confirmed,20,2016
307211,MLW,2016-12-01,2,Cancelled,48,2016
307213,MLW,2017-01-15,7,Cancelled,2,2017
307217,MLW,2017-02-16,2,Confirmed,7,2017
307218,MLW,2017-02-15,3,Cancelled,7,2017
307244,LRN,2017-01-16,1,Cancelled,3,2017
307245,LRN,2017-02-17,1,Confirmed,7,2017
307246,LRN,2017-02-15,2,Cancelled,7,2017
307291,MPT,2017-02-17,3,Cancelled,7,2017
307293,MPT,2017-02-15,6,Confirmed,7,2017
307298,MPT,2017-02-01,1,Confirmed,5,2017
307329,MNB,2017-01-24,2,Confirmed,4,2017
307331,MNB,2017-01-21,1,Cancelled,3,2017
307363,MNB,2017-02-05,2,Cancelled,5,2017
307373,PXP,2017-02-03,2,Cancelled,5,2017
307375,PXP,2017-02-15,4,Confirmed,7,2017
307433,SLM,2017-02-11,2,Cancelled,6,2017
307451,SOL,2017-02-11,4,Confirmed,6,2017
307453,SOL,2017-01-15,3,Confirmed,2,2017
307455,SOL,2017-02-17,9,Confirmed,7,2017
307456,SOL,2017-02-16,3,Confirmed,7,2017
307462,SMN,2017-01-17,3,Cancelled,3,2017
307464,SMN,2017-02-14,4,Confirmed,7,2017
307472,VPK,2017-01-05,4,Cancelled,1,2017
307481,TPZ,2017-02-01,4,Cancelled,5,2017
307485,TPZ,2017-01-23,4,Cancelled,4,2017
307490,VPK,2017-02-12,3,Confirmed,6,2017
307494,MIAVB,2016-12-17,2,Confirmed,50,2016
307497,MIAVB,2017-01-03,1,Cancelled,1,2017
307508,VPZ,2016-12-30,1,Confirmed,52,2016
307567,SAV,2017-01-28,4,Cancelled,4,2017
307573,RGE,2017-01-17,2,Cancelled,3,2017
307587,SDP,2017-02-03,2,Cancelled,5,2017
307589,SDP,2017-01-10,2,Cancelled,2,2017
307595,SCH,2017-02-04,1,Cancelled,5,2017
307596,SCH,2017-01-25,2,Confirmed,4,2017
307597,SCH,2016-12-24,2,Cancelled,51,2016
307598,SAV,2017-02-12,3,Cancelled,6,2017
307599,SAV,2017-02-12,4,Confirmed,6,2017
307604,SAV,2017-02-17,3,Cancelled,7,2017
307620,PXP,2017-02-14,2,Cancelled,7,2017
307621,PXP,2017-02-13,3,Cancelled,7,2017
307622,PXP,2017-02-07,4,Cancelled,6,2017
307631,RGE,2017-02-18,6,Confirmed,7,2017
307634,RGE,2017-02-18,4,Cancelled,7,2017
307640,SDP,2017-02-15,5,Cancelled,7,2017
307678,SHR,2017-02-14,8,Confirmed,7,2017
307684,SHR,2017-02-18,5,Confirmed,7,2017
307705,SEA,2017-01-17,3,Cancelled,3,2017
307706,SEA,2016-11-15,1,Confirmed,46,2016
307707,SEA,2016-11-13,1,Cancelled,45,2016
307711,SEA,2017-01-26,3,Cancelled,4,2017
307712,SEA,2017-01-22,2,Confirmed,3,2017
307715,SEA,2017-01-03,1,Cancelled,1,2017
307716,SEA,2016-12-08,1,Cancelled,49,2016
307748,CMN,2017-02-12,2,Confirmed,6,2017
307751,CMN,2017-02-11,4,Confirmed,6,2017
307753,CMN,2017-02-08,3,Cancelled,6,2017
307755,CMN,2017-01-17,7,Confirmed,3,2017
307758,CMN,2017-02-16,1,Confirmed,7,2017
307769,CNR,2016-10-14,3,Cancelled,41,2016
307776,DCM,2017-01-22,1,Cancelled,3,2017
307784,CNR,2016-12-20,1,Confirmed,51,2016
307817,CMN,2017-02-01,2,Cancelled,5,2017
307821,CMN,2017-01-28,4,Cancelled,4,2017
307837,DCM,2017-02-01,5,Cancelled,5,2017
307840,DCP,2017-02-10,1,Cancelled,6,2017
307849,DCP,2017-01-15,1,Cancelled,2,2017
307851,DCP,2017-02-18,2,Confirmed,7,2017
307873,DMN,2016-05-04,1,Confirmed,18,2016
307887,DCP,2017-01-08,1,Cancelled,1,2017
307893,DCP,2017-01-04,2,Cancelled,1,2017
307897,DCM,2017-02-08,6,Confirmed,6,2017
307898,DCM,2017-02-08,6,Cancelled,6,2017
307902,DCM,2017-01-16,1,Confirmed,3,2017
307903,DCM,2017-02-16,4,Confirmed,7,2017
307908,DCP,2017-01-19,4,Cancelled,3,2017
307909,DCP,2017-02-02,2,Cancelled,5,2017
307930,CLY,2016-12-22,2,Cancelled,51,2016
307933,ALG,2017-02-18,26,Confirmed,7,2017
307960,ALG,2017-02-11,5,Confirmed,6,2017
307993,ALG,2016-12-30,1,Cancelled,52,2016
308027,CDL,2017-02-16,1,Confirmed,7,2017
308028,CDL,2017-02-03,1,Confirmed,5,2017
308038,BRC,2016-12-16,3,Cancelled,50,2016
308041,BRC,2017-02-16,4,Cancelled,7,2017
308050,CHP,2017-02-12,3,Confirmed,6,2017
308055,CHP,2017-01-16,1,Confirmed,3,2017
308057,CHP,2017-02-15,2,Confirmed,7,2017
308073,ALX,2017-02-13,8,Cancelled,7,2017
308077,ALX,2017-02-15,1,Cancelled,7,2017
308109,MIAAG,2016-12-12,2,Cancelled,50,2016
308125,GRY,2017-02-18,12,Confirmed,7,2017
308239,JRY,2017-01-08,1,Cancelled,1,2017
308270,HEL,2017-02-12,3,Confirmed,6,2017
308271,HEL,2017-02-08,2,Cancelled,6,2017
308274,HEL,2017-02-16,2,Confirmed,7,2017
308275,HEL,2017-02-05,6,Confirmed,5,2017
308282,LAXWM,2017-02-18,2,Confirmed,7,2017
308292,HVZ,2017-02-18,7,Confirmed,7,2017
308293,HVZ,2017-02-15,2,Cancelled,7,2017
308322,DNV,2017-02-12,1,Cancelled,6,2017
308345,MIAEP,2017-02-16,11,Cancelled,7,2017
308349,DNV,2017-02-19,3,Confirmed,7,2017
308350,DNV,2017-02-18,5,Cancelled,7,2017
308355,DMN,2017-02-05,4,Confirmed,5,2017
308368,GRY,2017-01-20,7,Cancelled,3,2017
308371,DMN,2017-01-17,3,Cancelled,3,2017
308376,DNV,2017-02-18,6,Confirmed,7,2017
308400,GLE,2017-02-18,4,Confirmed,7,2017
308402,GLE,2017-02-02,3,Cancelled,5,2017
308405,GLE,2017-01-25,2,Cancelled,4,2017
308407,GLE,2016-11-25,8,Cancelled,47,2016
308416,FAS,2017-02-09,4,Confirmed,6,2017
308418,GRG,2017-01-29,2,Cancelled,4,2017
308425,GRY,2017-01-06,1,Confirmed,1,2017
308430,FAS,2017-02-16,1,Confirmed,7,2017
308437,GRG,2017-01-14,3,Cancelled,2,2017
308438,GRG,2017-02-18,3,Confirmed,7,2017
308445,NYCAA,2017-02-17,8,Confirmed,7,2017
308465,NYCAA,2017-02-01,9,Cancelled,5,2017
308477,FAS,2017-02-04,1,Confirmed,5,2017
308478,FAS,2017-01-24,2,Cancelled,4,2017
308499,PLD,2017-02-13,2,Cancelled,7,2017
308501,PRP,2017-02-18,1,Confirmed,7,2017
308504,PXP,2016-12-26,2,Cancelled,52,2016
308514,PRP,2017-01-30,1,Cancelled,5,2017
308518,PHP,2016-12-06,1,Cancelled,49,2016
308520,PHM,2017-02-10,4,Cancelled,6,2017
308532,PHP,2017-01-24,1,Confirmed,4,2017
308552,SAV,2017-02-02,5,Cancelled,5,2017
308553,SAV,2017-02-05,2,Cancelled,5,2017
308571,SDP,2017-02-19,3,Confirmed,7,2017
308575,PHM,2017-02-19,3,Confirmed,7,2017
308597,RGE,2017-02-19,5,Cancelled,7,2017
308599,RGE,2017-02-19,3,Confirmed,7,2017
308630,NTCME,2017-02-19,6,Confirmed,7,2017
308640,NTCME,2017-02-12,8,Cancelled,6,2017
308647,MPT,2017-02-16,1,Cancelled,7,2017
308648,MPT,2017-02-18,2,Cancelled,7,2017
308649,MPT,2017-02-19,2,Confirmed,7,2017
308675,NTCME,2017-02-09,5,Cancelled,6,2017
308690,ONX,2017-01-30,4,Cancelled,5,2017
308696,PHM,2017-01-29,2,Cancelled,4,2017
