,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
33915,SFODR,2016-02-06,6,Cancelled,5,2016
33936,MIASS,2016-03-08,18,Cancelled,10,2016
34153,NYCIK,2016-02-16,7,Cancelled,7,2016
34188,LAXWP,2016-03-31,11,Confirmed,13,2016
34201,LAXWP,2016-03-04,3,Cancelled,9,2016
34210,NYCIK,2016-03-20,24,Cancelled,11,2016
34215,NYCIK,2016-03-30,16,Confirmed,13,2016
34511,MIASS,2016-04-01,23,Confirmed,13,2016
34538,MIASS,2016-01-24,6,Cancelled,3,2016
34627,SFODR,2016-03-08,9,Cancelled,10,2016
34630,SFODR,2016-03-17,12,Confirmed,11,2016
34688,SFODR,2016-03-26,12,Cancelled,12,2016
34690,SFODR,2016-03-25,8,Confirmed,12,2016
34691,SFODR,2016-04-01,5,Confirmed,13,2016
34931,NYCIK,2016-02-17,6,Cancelled,7,2016
34961,LAXWP,2016-03-27,13,Cancelled,12,2016
34970,LAXWP,2016-03-30,12,Cancelled,13,2016
34976,LAXWP,2016-04-01,4,Confirmed,13,2016
34998,NYCIK,2016-04-01,17,Confirmed,13,2016
35318,MIASS,2016-03-18,24,Cancelled,11,2016
35429,SFODR,2016-03-31,3,Confirmed,13,2016
35444,SFODR,2016-04-02,9,Confirmed,13,2016
35785,LAXWP,2016-04-02,6,Confirmed,13,2016
35793,LAXWP,2016-03-18,12,Cancelled,11,2016
35807,LAXWP,2016-04-01,4,Cancelled,13,2016
36062,MIASS,2016-03-29,16,Cancelled,13,2016
36083,MIASS,2016-03-17,33,Cancelled,11,2016
36087,MIASS,2016-03-25,9,Cancelled,12,2016
36576,SFODR,2016-02-20,12,Cancelled,7,2016
36624,MIASS,2016-04-04,20,Cancelled,14,2016
36626,MIASS,2016-04-02,12,Confirmed,13,2016
36692,SFODR,2016-04-02,9,Cancelled,13,2016
36693,SFODR,2016-03-29,15,Confirmed,13,2016
36697,SFODR,2016-03-10,8,Cancelled,10,2016
36915,LAXWP,2016-02-17,2,Cancelled,7,2016
36916,LAXWP,2016-02-05,2,Confirmed,5,2016
36951,NYCIK,2016-03-29,6,Confirmed,13,2016
36955,NYCIK,2016-03-07,10,Cancelled,10,2016
37114,MIASS,2016-04-05,25,Confirmed,14,2016
37124,MIASS,2016-03-31,23,Cancelled,13,2016
37176,SFODR,2016-04-04,33,Confirmed,14,2016
37177,SFODR,2016-04-03,12,Confirmed,13,2016
37354,LAXWP,2016-04-05,16,Confirmed,14,2016
37355,LAXWP,2016-04-04,14,Confirmed,14,2016
37356,LAXWP,2016-04-03,6,Confirmed,13,2016
37357,LAXWP,2016-03-25,10,Cancelled,12,2016
37359,LAXWP,2016-02-22,6,Cancelled,8,2016
37362,LAXWP,2016-02-18,1,Confirmed,7,2016
38164,SFODR,2016-03-22,11,Confirmed,12,2016
38182,MIASS,2016-03-26,12,Cancelled,12,2016
38188,MIASS,2016-04-04,20,Confirmed,14,2016
38191,MIASS,2016-04-07,19,Confirmed,14,2016
38203,MIASS,2016-01-20,8,Cancelled,3,2016
38371,NYCIK,2016-04-07,6,Confirmed,14,2016
38373,LAXWP,2016-03-31,11,Cancelled,13,2016
38380,NYCIK,2016-04-04,9,Cancelled,14,2016
38382,NYCIK,2016-03-31,6,Confirmed,13,2016
38753,MIASS,2016-04-08,22,Confirmed,14,2016
38811,SFODR,2016-03-30,4,Confirmed,13,2016
38816,SFODR,2016-04-04,33,Cancelled,14,2016
38818,SFODR,2016-04-05,31,Cancelled,14,2016
38819,SFODR,2016-04-05,31,Confirmed,14,2016
38821,SFODR,2016-04-06,7,Confirmed,14,2016
38823,SFODR,2016-04-07,7,Cancelled,14,2016
38824,SFODR,2016-04-07,7,Confirmed,14,2016
38825,SFODR,2016-04-08,14,Confirmed,14,2016
38834,SFODR,2016-03-27,15,Cancelled,12,2016
38844,SFODR,2016-02-14,7,Cancelled,6,2016
39128,NYCIK,2016-02-04,9,Cancelled,5,2016
39130,NYCIK,2016-02-08,9,Cancelled,6,2016
39132,NYCIK,2016-02-29,6,Cancelled,9,2016
39160,LAXWP,2016-04-07,19,Confirmed,14,2016
39161,LAXWP,2016-04-08,5,Confirmed,14,2016
39192,NYCIK,2016-04-02,7,Confirmed,13,2016
39194,NYCIK,2016-04-08,12,Confirmed,14,2016
39203,LAXWP,2016-04-06,12,Confirmed,14,2016
39443,LAXWP,2016-04-09,3,Confirmed,14,2016
39934,NYCIK,2016-04-03,5,Confirmed,13,2016
39936,NYCIK,2016-04-06,14,Confirmed,14,2016
39938,NYCIK,2016-04-10,15,Cancelled,14,2016
40208,MIASS,2016-04-09,13,Confirmed,14,2016
40226,MIASS,2016-03-21,20,Cancelled,12,2016
40279,SFODR,2016-03-28,11,Cancelled,13,2016
40285,SFODR,2016-02-27,7,Cancelled,8,2016
40546,NYCIK,2016-04-05,16,Confirmed,14,2016
40749,MIASS,2016-04-11,16,Confirmed,15,2016
40752,MIASS,2016-04-05,25,Cancelled,14,2016
40756,MIASS,2016-04-02,12,Cancelled,13,2016
40761,MIASS,2016-03-28,16,Cancelled,13,2016
41468,NYCIK,2016-02-23,9,Cancelled,8,2016
41495,NYCIK,2016-04-11,15,Confirmed,15,2016
41498,NYCIK,2016-03-06,9,Confirmed,9,2016
41682,MIASS,2016-04-06,17,Confirmed,14,2016
41785,SFODR,2016-04-12,14,Confirmed,15,2016
41963,LAXWP,2016-04-10,11,Cancelled,14,2016
41978,NYCIK,2016-03-23,9,Cancelled,12,2016
42185,MIASS,2016-04-06,17,Cancelled,14,2016
42301,SFODR,2016-02-21,14,Cancelled,7,2016
42308,SFODR,2016-04-10,11,Confirmed,14,2016
42309,SFODR,2016-04-11,21,Confirmed,15,2016
42496,LAXWP,2016-04-14,4,Confirmed,15,2016
42518,NYCIK,2016-04-01,17,Cancelled,13,2016
42719,LAXWP,2016-04-03,6,Cancelled,13,2016
42720,LAXWP,2016-04-04,14,Cancelled,14,2016
42722,LAXWP,2016-04-05,16,Cancelled,14,2016
42726,LAXWP,2016-04-07,19,Cancelled,14,2016
42729,LAXWP,2016-04-12,7,Confirmed,15,2016
42730,LAXWP,2016-04-13,10,Confirmed,15,2016
42731,LAXWP,2016-04-15,7,Confirmed,15,2016
42808,MIASS,2016-04-11,16,Cancelled,15,2016
42809,MIASS,2016-04-13,14,Confirmed,15,2016
42810,MIASS,2016-04-15,9,Confirmed,15,2016
42828,MIASS,2016-02-14,19,Cancelled,6,2016
42942,SFODR,2016-04-15,11,Confirmed,15,2016
42964,SFODR,2016-04-14,7,Confirmed,15,2016
42969,SFODR,2016-03-28,11,Confirmed,13,2016
42970,SFODR,2016-03-29,15,Cancelled,13,2016
42974,SFODR,2016-04-03,12,Cancelled,13,2016
43261,NYCIK,2016-04-15,7,Confirmed,15,2016
43624,MIASS,2016-04-14,17,Confirmed,15,2016
43637,MIASS,2016-03-27,19,Cancelled,12,2016
43785,SFODR,2016-04-16,10,Confirmed,15,2016
43792,SFODR,2016-04-13,11,Confirmed,15,2016
43808,SFODR,2016-04-10,11,Cancelled,14,2016
43836,LAXWP,2016-04-16,11,Cancelled,15,2016
44129,LAXWP,2016-04-11,11,Confirmed,15,2016
44153,NYCIK,2016-04-11,15,Cancelled,15,2016
44415,MIASS,2016-04-17,22,Cancelled,15,2016
44416,MIASS,2016-04-17,22,Confirmed,15,2016
44423,MIASS,2016-04-01,23,Cancelled,13,2016
44442,MIASS,2016-02-16,11,Confirmed,7,2016
44498,SFODR,2016-04-17,13,Confirmed,15,2016
44705,LAXWP,2016-04-02,6,Cancelled,13,2016
44711,NYCIK,2016-04-08,12,Cancelled,14,2016
44720,LAXWP,2016-01-22,2,Confirmed,3,2016
44721,LAXWP,2016-04-17,9,Confirmed,15,2016
44722,LAXWP,2016-04-16,11,Confirmed,15,2016
44929,MIASS,2016-04-18,26,Confirmed,16,2016
44932,MIASS,2016-04-14,17,Cancelled,15,2016
44934,MIASS,2016-04-09,13,Cancelled,14,2016
44962,MIASS,2016-03-16,15,Cancelled,11,2016
44987,SFODR,2016-04-18,7,Confirmed,16,2016
44997,SFODR,2016-03-24,8,Cancelled,12,2016
45012,MIASS,2016-01-09,6,Cancelled,1,2016
45139,NYCIK,2016-04-12,7,Confirmed,15,2016
45171,LAXWP,2016-04-18,10,Confirmed,16,2016
45331,MIASS,2016-04-19,13,Confirmed,16,2016
45383,SFODR,2016-04-19,12,Confirmed,16,2016
45550,LAXWP,2016-04-10,11,Confirmed,14,2016
45560,NYCIK,2016-04-19,8,Confirmed,16,2016
45680,LAXWP,2016-04-11,11,Cancelled,15,2016
45742,LAXWP,2016-04-06,12,Cancelled,14,2016
45962,NYCIK,2016-04-20,10,Confirmed,16,2016
45966,NYCIK,2016-04-18,10,Confirmed,16,2016
45967,NYCIK,2016-04-13,12,Cancelled,15,2016
45975,NYCIK,2016-04-04,9,Confirmed,14,2016
46115,LAXWP,2016-04-21,14,Confirmed,16,2016
46118,LAXWP,2016-04-20,13,Confirmed,16,2016
46128,LAXWP,2016-03-28,5,Cancelled,13,2016
46190,MIASS,2016-04-21,10,Confirmed,16,2016
46230,NYCIK,2016-04-21,9,Confirmed,16,2016
46241,SFODR,2016-04-21,21,Confirmed,16,2016
46476,NYCIK,2016-04-20,10,Cancelled,16,2016
46478,NYCIK,2016-04-14,10,Confirmed,15,2016
46755,MIASS,2016-04-20,16,Confirmed,16,2016
46857,SFODR,2016-03-25,8,Cancelled,12,2016
46915,SFODR,2016-04-09,2,Confirmed,14,2016
46917,SFODR,2016-04-20,6,Confirmed,16,2016
46918,SFODR,2016-04-21,21,Cancelled,16,2016
46919,SFODR,2016-04-22,6,Cancelled,16,2016
47181,LAXWP,2016-02-16,3,Cancelled,7,2016
47187,NYCIK,2016-03-30,16,Cancelled,13,2016
47202,NYCIK,2016-04-22,7,Confirmed,16,2016
47509,MIASS,2016-04-22,14,Confirmed,16,2016
47621,SFODR,2016-04-06,7,Cancelled,14,2016
47626,SFODR,2016-04-16,10,Cancelled,15,2016
47630,SFODR,2016-03-11,12,Cancelled,10,2016
47683,SFODR,2016-04-19,12,Cancelled,16,2016
47684,SFODR,2016-04-23,8,Confirmed,16,2016
47965,NYCIK,2016-04-05,16,Cancelled,14,2016
47975,LAXWP,2016-04-18,10,Cancelled,16,2016
47976,LAXWP,2016-04-22,14,Confirmed,16,2016
47978,LAXWP,2016-04-19,8,Confirmed,16,2016
47979,LAXWP,2016-04-23,3,Confirmed,16,2016
47980,LAXWP,2016-04-23,3,Cancelled,16,2016
47998,NYCIK,2016-04-07,6,Cancelled,14,2016
48005,NYCIK,2016-04-18,10,Cancelled,16,2016
48007,NYCIK,2016-04-21,9,Cancelled,16,2016
48008,NYCIK,2016-04-23,4,Confirmed,16,2016
48264,MIASS,2016-04-23,4,Confirmed,16,2016
48265,MIASS,2016-04-24,17,Confirmed,16,2016
48269,MIASS,2016-04-12,18,Confirmed,15,2016
48287,MIASS,2016-04-10,14,Confirmed,14,2016
48293,MIASS,2016-04-03,19,Confirmed,13,2016
48564,LAXWP,2016-04-17,9,Cancelled,15,2016
48579,NYCIK,2016-04-24,11,Confirmed,16,2016
48827,MIASS,2016-04-08,22,Cancelled,14,2016
48891,SFODR,2016-04-24,11,Confirmed,16,2016
49333,MIASS,2016-04-07,19,Cancelled,14,2016
49394,SFODR,2016-04-11,21,Cancelled,15,2016
49573,LAXWP,2016-04-26,3,Confirmed,17,2016
49791,MIASS,2016-04-27,12,Confirmed,17,2016
49853,SFODR,2016-04-12,14,Cancelled,15,2016
50031,LAXWP,2016-04-12,7,Cancelled,15,2016
50342,SFODR,2016-04-28,9,Confirmed,17,2016
50556,LAXWP,2016-04-28,5,Confirmed,17,2016
50576,LAXWP,2016-03-20,8,Cancelled,11,2016
51001,SFODR,2016-04-26,16,Confirmed,17,2016
51002,SFODR,2016-04-29,12,Confirmed,17,2016
51297,NYCIK,2016-04-13,12,Confirmed,15,2016
51312,LAXWP,2016-04-29,5,Confirmed,17,2016
51707,MIASS,2016-04-25,5,Confirmed,17,2016
51815,SFODR,2016-04-24,11,Cancelled,16,2016
51817,SFODR,2016-04-30,8,Confirmed,17,2016
51858,SFODR,2016-04-15,11,Cancelled,15,2016
51864,SFODR,2016-04-22,6,Confirmed,16,2016
52167,NYCIK,2016-04-30,16,Confirmed,17,2016
52188,NYCIK,2016-04-25,11,Confirmed,17,2016
52189,NYCIK,2016-04-29,4,Confirmed,17,2016
52191,NYCIK,2016-04-30,16,Cancelled,17,2016
52403,SFODR,2016-04-25,7,Confirmed,17,2016
52407,SFODR,2016-01-29,16,Cancelled,4,2016
52525,MIASS,2016-04-18,26,Cancelled,16,2016
52528,MIASS,2016-04-26,12,Confirmed,17,2016
52532,MIASS,2016-04-29,9,Confirmed,17,2016
52809,NYCIK,2016-04-17,5,Confirmed,15,2016
52823,NYCIK,2016-04-24,11,Cancelled,16,2016
53120,MIASS,2016-04-30,5,Confirmed,17,2016
53181,SFODR,2016-05-02,6,Confirmed,18,2016
53375,LAXWP,2016-05-02,6,Confirmed,18,2016
53400,NYCIK,2016-02-28,4,Confirmed,8,2016
53723,SFODR,2016-05-03,13,Confirmed,18,2016
54177,MIASS,2016-05-04,14,Confirmed,18,2016
54180,MIASS,2016-05-03,10,Confirmed,18,2016
54181,MIASS,2016-05-01,6,Cancelled,17,2016
54244,SFODR,2016-04-14,7,Cancelled,15,2016
54439,LAXWP,2016-05-04,9,Confirmed,18,2016
54442,LAXWP,2016-05-01,7,Confirmed,17,2016
54443,LAXWP,2016-04-30,5,Cancelled,17,2016
54444,LAXWP,2016-04-27,8,Confirmed,17,2016
54448,LAXWP,2016-04-20,13,Cancelled,16,2016
54675,LAXWP,2016-05-03,6,Confirmed,18,2016
54678,LAXWP,2016-05-05,8,Confirmed,18,2016
54737,MIASS,2016-04-30,5,Cancelled,17,2016
54738,MIASS,2016-05-01,6,Confirmed,17,2016
54744,MIASS,2016-05-05,9,Confirmed,18,2016
54775,MIASS,2016-04-24,17,Cancelled,16,2016
54841,SFODR,2016-04-09,2,Cancelled,14,2016
54892,SFODR,2016-05-04,5,Confirmed,18,2016
55134,NYCIK,2016-04-23,4,Cancelled,16,2016
55135,NYCIK,2016-05-03,16,Cancelled,18,2016
55145,LAXWP,2016-04-22,14,Cancelled,16,2016
55369,NYCIK,2016-05-06,9,Confirmed,18,2016
55372,LAXWP,2016-01-17,7,Cancelled,2,2016
55381,LAXWP,2016-04-15,7,Cancelled,15,2016
55387,LAXWP,2016-03-26,6,Cancelled,12,2016
55447,LAXWP,2016-04-24,5,Confirmed,16,2016
55453,LAXWP,2016-05-06,6,Cancelled,18,2016
55454,LAXWP,2016-05-06,6,Confirmed,18,2016
55482,MIASS,2016-04-29,9,Cancelled,17,2016
55486,MIASS,2016-05-02,7,Confirmed,18,2016
55670,SFODR,2016-05-06,16,Confirmed,18,2016
56255,NYCIK,2016-04-03,5,Cancelled,13,2016
56348,MIASS,2016-04-23,4,Cancelled,16,2016
56352,MIASS,2016-04-28,13,Cancelled,17,2016
56504,SFODR,2016-05-05,11,Confirmed,18,2016
56511,SFODR,2016-04-28,9,Cancelled,17,2016
56525,SFODR,2016-04-27,6,Confirmed,17,2016
56533,SFODR,2016-02-15,6,Cancelled,7,2016
56542,SFODR,2016-04-08,14,Cancelled,14,2016
57172,MIASS,2016-04-26,12,Cancelled,17,2016
57216,MIASS,2016-05-07,7,Confirmed,18,2016
57218,MIASS,2016-05-08,7,Confirmed,18,2016
57290,SFODR,2016-04-18,7,Cancelled,16,2016
57476,NYCIK,2016-04-26,11,Cancelled,17,2016
57477,NYCIK,2016-05-04,11,Confirmed,18,2016
57478,NYCIK,2016-05-08,11,Confirmed,18,2016
57507,LAXWP,2016-05-08,10,Cancelled,18,2016
57733,MIASS,2016-05-09,7,Confirmed,19,2016
57739,MIASS,2016-04-25,5,Cancelled,17,2016
57744,MIASS,2016-04-13,14,Cancelled,15,2016
57980,LAXWP,2016-01-13,7,Cancelled,2,2016
58020,LAXWP,2016-05-09,5,Confirmed,19,2016
58021,LAXWP,2016-05-08,10,Confirmed,18,2016
58022,LAXWP,2016-05-07,3,Confirmed,18,2016
58196,MIASS,2016-05-10,10,Confirmed,19,2016
58205,MIASS,2016-04-15,9,Cancelled,15,2016
58248,MIASS,2016-03-23,26,Cancelled,12,2016
58428,NYCIK,2016-05-04,11,Cancelled,18,2016
58430,NYCIK,2016-04-15,7,Cancelled,15,2016
58665,MIASS,2016-05-04,14,Cancelled,18,2016
58673,MIASS,2016-04-19,13,Cancelled,16,2016
58939,NYCIK,2016-05-05,6,Cancelled,18,2016
58942,NYCIK,2016-05-02,11,Cancelled,18,2016
58944,NYCIK,2016-05-01,2,Cancelled,17,2016
58959,NYCIK,2016-04-28,6,Cancelled,17,2016
58961,LAXWP,2016-05-11,13,Confirmed,19,2016
59242,MIASS,2016-04-16,15,Cancelled,15,2016
59252,MIASS,2016-05-12,10,Confirmed,19,2016
59261,MIASS,2016-02-02,11,Confirmed,5,2016
59394,SFODR,2016-05-10,10,Confirmed,19,2016
59610,LAXWP,2016-05-10,5,Confirmed,19,2016
59611,NYCIK,2016-05-07,8,Cancelled,18,2016
59612,LAXWP,2016-05-11,13,Cancelled,19,2016
59614,NYCIK,2016-04-02,7,Cancelled,13,2016
59629,NYCIK,2016-01-28,1,Confirmed,4,2016
59636,LAXWP,2016-05-12,17,Confirmed,19,2016
60030,MIASS,2016-04-12,18,Cancelled,15,2016
60044,MIASS,2016-05-11,10,Confirmed,19,2016
60045,MIASS,2016-05-13,1,Confirmed,19,2016
60244,SFODR,2016-05-08,6,Confirmed,18,2016
60246,SFODR,2016-05-12,17,Confirmed,19,2016
60589,NYCIK,2016-01-19,3,Cancelled,3,2016
60592,LAXWP,2016-05-13,11,Confirmed,19,2016
60639,NYCIK,2016-05-12,10,Cancelled,19,2016
60640,NYCIK,2016-05-13,12,Confirmed,19,2016
60650,LAXWP,2016-04-30,5,Confirmed,17,2016
61067,MIASS,2016-04-10,14,Cancelled,14,2016
61074,MIASS,2016-04-20,16,Cancelled,16,2016
61311,SFODR,2016-05-05,11,Cancelled,18,2016
61314,SFODR,2016-05-11,16,Confirmed,19,2016
61315,SFODR,2016-05-13,14,Confirmed,19,2016
61334,NYCIK,2016-04-27,17,Confirmed,17,2016
61684,NYCIK,2016-05-09,7,Confirmed,19,2016
61685,NYCIK,2016-05-09,7,Cancelled,19,2016
61697,LAXWP,2016-04-21,14,Cancelled,16,2016
62192,MIASS,2016-05-11,10,Cancelled,19,2016
62194,MIASS,2016-05-15,8,Cancelled,19,2016
62539,LAXWP,2016-05-15,19,Confirmed,19,2016
62940,MIASS,2016-05-06,7,Confirmed,18,2016
63066,SFODR,2016-05-16,18,Confirmed,20,2016
63067,SFODR,2016-05-17,20,Confirmed,20,2016
63102,SFODR,2016-04-20,6,Cancelled,16,2016
63326,LAXWP,2016-05-13,11,Cancelled,19,2016
63652,MIASS,2016-05-15,8,Confirmed,19,2016
63653,MIASS,2016-05-17,6,Confirmed,20,2016
63938,LAXWP,2016-05-17,15,Confirmed,20,2016
64243,MIASS,2016-05-14,9,Confirmed,19,2016
64276,MIASS,2016-05-02,7,Cancelled,18,2016
64318,MIASS,2016-03-07,16,Cancelled,10,2016
64387,SFODR,2016-04-26,16,Cancelled,17,2016
64389,SFODR,2016-05-01,12,Confirmed,17,2016
64548,NYCIK,2016-05-18,11,Confirmed,20,2016
64560,LAXWP,2016-05-17,15,Cancelled,20,2016
64561,NYCIK,2016-04-28,6,Confirmed,17,2016
64603,LAXWP,2016-05-18,6,Confirmed,20,2016
64806,LAXWP,2016-05-19,9,Confirmed,20,2016
64933,LAXWP,2016-05-19,9,Cancelled,20,2016
65025,SFODR,2016-05-19,20,Confirmed,20,2016
65272,NYCIK,2016-05-15,6,Cancelled,19,2016
65274,NYCIK,2016-05-17,12,Cancelled,20,2016
65276,NYCIK,2016-05-19,4,Confirmed,20,2016
65290,NYCIK,2016-04-27,17,Cancelled,17,2016
65843,SFODR,2016-05-11,16,Cancelled,19,2016
65845,SFODR,2016-05-12,17,Cancelled,19,2016
66149,NYCIK,2016-05-20,12,Confirmed,20,2016
66158,LAXWP,2016-05-14,15,Confirmed,19,2016
66167,NYCIK,2016-04-19,8,Cancelled,16,2016
66568,MIASS,2016-04-28,13,Confirmed,17,2016
66698,SFODR,2016-03-12,6,Confirmed,10,2016
66708,SFODR,2016-04-29,12,Cancelled,17,2016
66775,SFODR,2016-05-02,6,Cancelled,18,2016
66779,SFODR,2016-05-13,14,Cancelled,19,2016
66781,SFODR,2016-05-14,6,Confirmed,19,2016
66782,SFODR,2016-05-15,12,Confirmed,19,2016
66785,SFODR,2016-05-18,9,Cancelled,20,2016
66787,SFODR,2016-05-19,20,Cancelled,20,2016
66788,SFODR,2016-05-20,23,Confirmed,20,2016
67116,NYCIK,2016-05-21,10,Confirmed,20,2016
67121,LAXWP,2016-05-09,5,Cancelled,19,2016
67137,LAXWP,2016-05-21,8,Confirmed,20,2016
67140,LAXWP,2016-05-20,7,Confirmed,20,2016
67146,NYCIK,2016-05-16,13,Confirmed,20,2016
67174,NYCIK,2016-05-17,12,Confirmed,20,2016
67698,NYCIK,2016-02-27,4,Cancelled,8,2016
67918,NYCIK,2016-05-02,11,Confirmed,18,2016
68282,MIASS,2016-05-23,5,Confirmed,21,2016
68422,SFODR,2016-05-23,22,Confirmed,21,2016
68663,LAXWP,2016-05-21,8,Cancelled,20,2016
68665,LAXWP,2016-05-23,14,Confirmed,21,2016
68666,LAXWP,2016-05-22,9,Confirmed,20,2016
68947,MIASS,2016-05-21,4,Confirmed,20,2016
68948,MIASS,2016-04-27,12,Cancelled,17,2016
68957,MIASS,2016-05-24,9,Confirmed,21,2016
68974,MIASS,2016-04-03,19,Cancelled,13,2016
68979,MIASS,2016-02-06,10,Cancelled,5,2016
69335,NYCIK,2016-05-03,16,Confirmed,18,2016
69607,MIASS,2016-05-19,10,Cancelled,20,2016
69631,MIASS,2016-05-19,10,Confirmed,20,2016
69632,MIASS,2016-05-25,9,Cancelled,21,2016
69755,LAXWP,2016-05-24,5,Confirmed,21,2016
69961,NYCIK,2016-05-25,8,Cancelled,21,2016
69968,LAXWP,2016-05-20,7,Cancelled,20,2016
70182,LAXWP,2016-05-16,9,Cancelled,20,2016
70217,NYCIK,2016-04-06,14,Cancelled,14,2016
70308,MIASS,2016-02-08,6,Cancelled,6,2016
70325,MIASS,2016-01-22,7,Cancelled,3,2016
70370,MIASS,2016-05-20,8,Confirmed,20,2016
70405,SFODR,2016-02-29,8,Cancelled,9,2016
70762,NYCIK,2016-01-23,1,Cancelled,3,2016
71096,NYCIK,2016-05-26,13,Confirmed,21,2016
71138,NYCIK,2016-05-23,13,Confirmed,21,2016
71354,MIASS,2016-05-25,9,Confirmed,21,2016
71509,SFODR,2016-05-06,16,Cancelled,18,2016
71515,SFODR,2016-04-30,8,Cancelled,17,2016
71539,SFODR,2016-05-25,14,Confirmed,21,2016
71542,SFODR,2016-05-27,18,Confirmed,21,2016
71547,SFODR,2016-05-15,12,Cancelled,19,2016
72498,LAXWP,2016-05-23,14,Cancelled,21,2016
72532,NYCIK,2016-05-28,8,Confirmed,21,2016
72533,NYCIK,2016-05-26,13,Cancelled,21,2016
72537,NYCIK,2016-05-16,13,Cancelled,20,2016
72539,NYCIK,2016-05-14,5,Confirmed,19,2016
72551,NYCIK,2016-05-27,3,Confirmed,21,2016
72552,NYCIK,2016-05-24,7,Confirmed,21,2016
72567,LAXWP,2016-03-08,7,Cancelled,10,2016
72575,LAXWP,2016-03-16,9,Cancelled,11,2016
72736,MIASS,2016-05-18,5,Confirmed,20,2016
72910,SFODR,2016-05-09,12,Cancelled,19,2016
72911,SFODR,2016-05-07,10,Confirmed,18,2016
72916,SFODR,2016-05-04,5,Cancelled,18,2016
72943,SFODR,2016-05-24,19,Confirmed,21,2016
72946,SFODR,2016-05-24,19,Cancelled,21,2016
73868,NYCIK,2016-05-06,9,Cancelled,18,2016
73897,LAXWP,2016-01-29,1,Confirmed,4,2016
73903,NYCIK,2016-05-29,7,Confirmed,21,2016
73992,LAXWP,2016-05-26,8,Cancelled,21,2016
73995,LAXWP,2016-05-24,5,Cancelled,21,2016
74000,LAXWP,2016-05-12,17,Cancelled,19,2016
74340,SFODR,2016-05-07,10,Cancelled,18,2016
74344,SFODR,2016-05-29,26,Confirmed,21,2016
74346,SFODR,2016-05-28,17,Confirmed,21,2016
75320,SFODR,2016-05-23,22,Cancelled,21,2016
75370,SFODR,2016-05-30,30,Confirmed,22,2016
75391,LAXWP,2016-05-26,8,Confirmed,21,2016
75638,LAXWP,2016-05-25,2,Cancelled,21,2016
75988,SFODR,2016-05-31,16,Confirmed,22,2016
76234,LAXWP,2016-05-05,8,Cancelled,18,2016
76262,NYCIK,2016-05-30,9,Cancelled,22,2016
76623,SFODR,2016-06-01,24,Cancelled,22,2016
76824,NYCIK,2016-02-12,4,Cancelled,6,2016
77184,NYCIK,2016-05-28,8,Cancelled,21,2016
77243,SFODR,2016-03-16,10,Cancelled,11,2016
77246,SFODR,2016-06-02,20,Confirmed,22,2016
77266,SFODR,2016-06-01,24,Confirmed,22,2016
77278,SFODR,2016-05-20,23,Cancelled,20,2016
77283,SFODR,2016-05-22,14,Cancelled,20,2016
77403,NYCIK,2016-05-12,10,Confirmed,19,2016
77806,NYCIK,2016-05-18,11,Cancelled,20,2016
77807,NYCIK,2016-05-21,10,Cancelled,20,2016
77809,NYCIK,2016-06-02,5,Confirmed,22,2016
77824,LAXWP,2016-06-03,5,Confirmed,22,2016
78084,SFODR,2016-06-03,15,Confirmed,22,2016
78137,SFODR,2016-05-27,18,Cancelled,21,2016
78140,NYCIK,2016-05-11,6,Confirmed,19,2016
78470,NYCIK,2016-03-01,8,Cancelled,9,2016
78794,LAXWP,2016-06-01,7,Confirmed,22,2016
78795,LAXWP,2016-06-02,6,Confirmed,22,2016
78798,LAXWP,2016-06-04,5,Confirmed,22,2016
79074,SFODR,2016-05-09,12,Confirmed,19,2016
79081,SFODR,2016-05-16,18,Cancelled,20,2016
79091,SFODR,2016-05-29,26,Cancelled,21,2016
79098,SFODR,2016-06-03,15,Cancelled,22,2016
79100,SFODR,2016-06-04,11,Confirmed,22,2016
79105,SFODR,2016-04-17,13,Cancelled,15,2016
79473,NYCIK,2016-05-25,8,Confirmed,21,2016
79865,MIASS,2016-04-21,10,Cancelled,16,2016
79866,MIASS,2016-05-03,10,Cancelled,18,2016
80321,LAXWP,2016-05-16,9,Confirmed,20,2016
80360,NYCIK,2016-05-31,4,Confirmed,22,2016
80368,LAXWP,2016-04-25,2,Cancelled,17,2016
80575,LAXWP,2016-06-06,10,Confirmed,23,2016
80662,MIASS,2016-06-05,13,Confirmed,22,2016
80669,MIASS,2016-05-30,4,Cancelled,22,2016
80752,SFODR,2016-04-27,6,Cancelled,17,2016
80996,NYCIK,2016-05-23,13,Cancelled,21,2016
81004,LAXWP,2016-05-04,9,Cancelled,18,2016
81028,NYCIK,2016-05-30,9,Confirmed,22,2016
81282,MIASS,2016-06-07,5,Confirmed,23,2016
81337,SFODR,2016-05-26,13,Confirmed,21,2016
81358,SFODR,2016-06-05,18,Confirmed,22,2016
81372,MIASS,2016-03-11,10,Cancelled,10,2016
81378,SFODR,2016-06-06,11,Confirmed,23,2016
81379,SFODR,2016-06-07,23,Confirmed,23,2016
81600,LAXWP,2016-04-29,5,Cancelled,17,2016
81604,LAXWP,2016-05-29,8,Cancelled,21,2016
81610,LAXWP,2016-05-18,6,Cancelled,20,2016
81834,MIASS,2016-06-08,9,Confirmed,23,2016
81919,SFODR,2016-05-18,9,Confirmed,20,2016
82093,LAXWP,2016-05-15,19,Cancelled,19,2016
