Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year,month,,,Mnemonic Code
WDCLR,7/15/2018,1,Cancelled,28,2018,7,,,
WDCMA,7/6/2018,1,Confirmed,27,2018,7,,,
WDCMA,8/9/2018,1,Confirmed,32,2018,8,,,
WDCMA,9/17/2018,2,Cancelled,38,2018,9,,,
WDCMA,9/17/2018,2,Confirmed,38,2018,9,,,
WDCMA,9/26/2018,1,Confirmed,39,2018,9,,,
WDCMA,9/27/2018,2,Confirmed,39,2018,9,,,
WDCDV,9/28/2018,2,Confirmed,39,2018,9,,,
WDCSV,9/28/2018,5,Confirmed,39,2018,9,,,
WDCSV,9/27/2018,5,Confirmed,39,2018,9,,,
WDCTP,9/26/2018,2,Confirmed,39,2018,9,,,
WDCRG,9/28/2018,5,Confirmed,39,2018,9,,,
WDCSV,9/25/2018,2,Confirmed,39,2018,9,,,
WDCRO,9/28/2018,2,Confirmed,39,2018,9,,,
SEAVP,9/25/2018,3,Confirmed,39,2018,9,,,
WDCDV,9/24/2018,1,Cancelled,39,2018,9,,,
WDCDV,9/25/2018,1,Cancelled,39,2018,9,,,
WDCDP,8/26/2018,2,Confirmed,34,2018,8,,,
WDCDP,9/28/2018,7,Confirmed,39,2018,9,,,
WDCDV,7/25/2018,1,Cancelled,30,2018,7,,,
WDCDV,9/5/2018,1,Cancelled,36,2018,9,,,
WDCDP,9/17/2018,1,Cancelled,38,2018,9,,,
SMFKG,9/25/2018,6,Cancelled,39,2018,9,,,
LAXGY,8/20/2018,4,Cancelled,34,2018,8,,,
LAXGY,9/28/2018,8,Confirmed,39,2018,9,,,
INTCH,1/23/2018,1,Cancelled,4,2018,1,,,
LAXWM,9/11/2018,2,Confirmed,37,2018,9,,,
LAXWM,9/20/2018,1,Cancelled,38,2018,9,,,
LAXWM,9/29/2018,3,Confirmed,39,2018,9,,,
LAXWE,9/27/2018,3,Confirmed,39,2018,9,,,
LAXSB,9/25/2018,2,Confirmed,39,2018,9,,,
LAXSB,9/28/2018,8,Confirmed,39,2018,9,,,
LAXSB,9/28/2018,2,Cancelled,39,2018,9,,,
LAXWE,8/7/2018,1,Cancelled,32,2018,8,,,
GCMSE,8/13/2018,2,Confirmed,33,2018,8,,,
BNAAE,7/19/2018,1,Confirmed,29,2018,7,,,
BOSML,9/10/2018,2,Confirmed,37,2018,9,,,
BOSML,9/15/2018,5,Confirmed,37,2018,9,,,
BOSML,9/15/2018,1,Cancelled,37,2018,9,,,
BOSML,9/18/2018,2,Confirmed,38,2018,9,,,
BALMN,9/28/2018,3,Confirmed,39,2018,9,,,
BALMN,8/20/2018,1,Cancelled,34,2018,8,,,
BALMN,9/11/2018,5,Cancelled,37,2018,9,,,
BALMN,9/12/2018,1,Cancelled,37,2018,9,,,
BALMN,6/17/2018,1,Confirmed,24,2018,6,,,
DENBO,8/23/2018,3,Cancelled,34,2018,8,,,
CLTKM,9/28/2018,4,Confirmed,39,2018,9,,,
DENDM,7/18/2018,1,Confirmed,29,2018,7,,,
DENDM,9/11/2018,1,Confirmed,37,2018,9,,,
BOSNZ,6/6/2018,1,Cancelled,23,2018,6,,,
BOSOX,8/20/2018,2,Confirmed,34,2018,8,,,
CLESH,9/27/2018,2,Confirmed,39,2018,9,,,
CLTKM,8/23/2018,2,Cancelled,34,2018,8,,,
NYCAA,9/28/2018,3,Confirmed,39,2018,9,,,
NYCAA,9/19/2018,7,Confirmed,38,2018,9,,,
NYCAA,9/18/2018,7,Cancelled,38,2018,9,,,
ORDAL,8/17/2018,4,Confirmed,33,2018,8,,,
NTCME,9/22/2018,3,Cancelled,38,2018,9,,,
MIAEP,8/29/2018,2,Confirmed,35,2018,8,,,
MIAAG,9/26/2018,3,Confirmed,39,2018,9,,,
MIAAG,8/11/2018,1,Confirmed,32,2018,8,,,
MIAAG,8/19/2018,1,Confirmed,33,2018,8,,,
MIAAG,9/22/2018,3,Cancelled,38,2018,9,,,
MSPGR,9/27/2018,1,Confirmed,39,2018,9,,,
NTCME,9/16/2018,1,Cancelled,37,2018,9,,,
MKETJ,9/16/2018,1,Confirmed,37,2018,9,,,
MKETJ,6/25/2018,1,Cancelled,26,2018,6,,,
MIAVB,9/25/2018,1,Confirmed,39,2018,9,,,
MIAEP,9/29/2018,7,Confirmed,39,2018,9,,,
MIAVB,9/16/2018,1,Confirmed,37,2018,9,,,
PHXPX,9/28/2018,8,Confirmed,39,2018,9,,,
PHXPX,9/29/2018,2,Confirmed,39,2018,9,,,
PHXPX,9/23/2018,2,Cancelled,38,2018,9,,,
ORDTG,9/25/2018,2,Confirmed,39,2018,9,,,
PHLPP,9/24/2018,1,Confirmed,39,2018,9,,,
PDXVP,8/27/2018,1,Cancelled,35,2018,8,,,
PDXVP,9/29/2018,2,Confirmed,39,2018,9,,,
PHLPP,8/10/2018,1,Cancelled,32,2018,8,,,
SBAGG,9/25/2018,4,Cancelled,39,2018,9,,,
PITHM,5/28/2018,1,Confirmed,22,2018,5,,,
SAVKB,9/28/2018,1,Confirmed,39,2018,9,,,
SBAGG,9/27/2018,1,Cancelled,39,2018,9,,,
SBAGG,9/29/2018,2,Confirmed,39,2018,9,,,
PITHM,8/13/2018,2,Cancelled,33,2018,8,,,
PSPNP,9/29/2018,1,Confirmed,39,2018,9,,,
SABCN,9/24/2018,2,Confirmed,39,2018,9,,,
ORDAL,9/3/2018,5,Cancelled,36,2018,9,,,
SEAAX,9/27/2018,3,Confirmed,39,2018,9,,,
ORDCH,9/7/2018,2,Cancelled,36,2018,9,,,
ORDCH,9/21/2018,1,Confirmed,38,2018,9,,,
ORDCM,8/16/2018,1,Cancelled,33,2018,8,,,
ORDTG,8/30/2018,3,Confirmed,35,2018,8,,,
WDCMA,9/29/2018,2,Confirmed,39,2018,9,,,
WDCMO,9/25/2018,2,Cancelled,39,2018,9,,,
WDCMO,9/28/2018,1,Cancelled,39,2018,9,,,
WDCMA,9/28/2018,3,Cancelled,39,2018,9,,,
WDCPA,9/16/2018,2,Cancelled,37,2018,9,,,
WDCPA,9/28/2018,4,Confirmed,39,2018,9,,,
WDCDV,9/27/2018,1,Confirmed,39,2018,9,,,
WDCMA,8/4/2018,1,Confirmed,31,2018,8,,,
WDCSV,9/30/2018,3,Confirmed,39,2018,9,,,
YYZBS,7/27/2018,2,Cancelled,30,2018,7,,,
WDCRG,9/25/2018,1,Cancelled,39,2018,9,,,
WDCRO,9/24/2018,2,Confirmed,39,2018,9,,,
WDCRO,9/25/2018,2,Cancelled,39,2018,9,,,
SEAVP,9/28/2018,1,Confirmed,39,2018,9,,,
SLCSL,9/29/2018,4,Confirmed,39,2018,9,,,
SMFKG,8/27/2018,1,Cancelled,35,2018,8,,,
SLCSL,9/28/2018,1,Confirmed,39,2018,9,,,
SLCSL,9/25/2018,1,Cancelled,39,2018,9,,,
SLCSL,9/24/2018,4,Confirmed,39,2018,9,,,
WDCDV,9/5/2018,2,Confirmed,36,2018,9,,,
DENBO,9/21/2018,2,Cancelled,38,2018,9,,,
DENDM,7/20/2018,1,Confirmed,29,2018,7,,,
DENDM,9/26/2018,3,Confirmed,39,2018,9,,,
DENDM,8/20/2018,1,Confirmed,34,2018,8,,,
LAXSB,9/29/2018,2,Confirmed,39,2018,9,,,
LAXWE,9/22/2018,2,Confirmed,38,2018,9,,,
LAXSB,9/20/2018,2,Cancelled,38,2018,9,,,
LAXSB,9/20/2018,2,Confirmed,38,2018,9,,,
LAXSB,8/13/2018,1,Confirmed,33,2018,8,,,
BNAAE,7/24/2018,1,Cancelled,30,2018,7,,,
BNAAE,9/20/2018,1,Cancelled,38,2018,9,,,
BNAAE,9/29/2018,2,Confirmed,39,2018,9,,,
BOSML,8/9/2018,2,Cancelled,32,2018,8,,,
BOSML,9/11/2018,3,Cancelled,37,2018,9,,,
AUSVZ,9/14/2018,1,Confirmed,37,2018,9,,,
AUSVZ,9/16/2018,1,Cancelled,37,2018,9,,,
BALMN,8/13/2018,1,Cancelled,33,2018,8,,,
BALMN,8/19/2018,1,Confirmed,33,2018,8,,,
AUSVZ,9/15/2018,1,Cancelled,37,2018,9,,,
BOSOX,9/29/2018,4,Confirmed,39,2018,9,,,
CLTKM,9/8/2018,3,Confirmed,36,2018,9,,,
CLTKM,9/20/2018,1,Confirmed,38,2018,9,,,
DENBO,7/25/2018,5,Cancelled,30,2018,7,,,
BOSOX,9/28/2018,5,Cancelled,39,2018,9,,,
BOSNZ,9/2/2018,1,Confirmed,35,2018,9,,,
BOSNZ,9/5/2018,1,Confirmed,36,2018,9,,,
BOSOX,1/14/2018,3,Cancelled,2,2018,1,,,
LAXWM,9/4/2018,2,Cancelled,36,2018,9,,,
ORDAL,8/8/2018,4,Cancelled,32,2018,8,,,
ORDAL,7/10/2018,1,Cancelled,28,2018,7,,,
ORDAL,7/14/2018,2,Confirmed,28,2018,7,,,
MIAEP,9/21/2018,5,Cancelled,38,2018,9,,,
MIAEP,9/24/2018,3,Cancelled,39,2018,9,,,
MIAEP,9/26/2018,1,Confirmed,39,2018,9,,,
NTCME,6/2/2018,1,Confirmed,22,2018,6,,,
NTCME,8/15/2018,1,Confirmed,33,2018,8,,,
NTCME,8/18/2018,1,Confirmed,33,2018,8,,,
NTCME,8/26/2018,1,Cancelled,34,2018,8,,,
NTCME,9/29/2018,1,Confirmed,39,2018,9,,,
MIAVB,9/20/2018,2,Confirmed,38,2018,9,,,
MIAVB,9/20/2018,1,Cancelled,38,2018,9,,,
PITHM,9/29/2018,1,Confirmed,39,2018,9,,,
RUTTH,9/27/2018,1,Cancelled,39,2018,9,,,
PSPNP,9/16/2018,3,Confirmed,37,2018,9,,,
RUTTH,8/30/2018,1,Confirmed,35,2018,8,,,
PITHM,5/3/2018,1,Cancelled,18,2018,5,,,
PITHM,4/18/2018,1,Cancelled,16,2018,4,,,
PHXPX,9/27/2018,2,Cancelled,39,2018,9,,,
PITHM,6/8/2018,1,Cancelled,23,2018,6,,,
SEAPD,8/29/2018,1,Confirmed,35,2018,8,,,
SEAPD,8/25/2018,1,Cancelled,34,2018,8,,,
SEAAX,9/15/2018,1,Cancelled,37,2018,9,,,
SBAGG,8/27/2018,1,Cancelled,35,2018,8,,,
SAVKB,9/26/2018,1,Confirmed,39,2018,9,,,
SAVKB,9/26/2018,2,Cancelled,39,2018,9,,,
SAVKB,9/7/2018,2,Cancelled,36,2018,9,,,
SANSO,9/2/2018,2,Cancelled,35,2018,9,,,
SABCN,9/26/2018,1,Cancelled,39,2018,9,,,
SABCN,8/27/2018,1,Cancelled,35,2018,8,,,
ORDCH,9/29/2018,1,Confirmed,39,2018,9,,,
ORDCH,9/25/2018,2,Confirmed,39,2018,9,,,
ORDCH,9/24/2018,2,Cancelled,39,2018,9,,,
ORDCH,9/16/2018,1,Confirmed,37,2018,9,,,
ORDCH,9/15/2018,1,Confirmed,37,2018,9,,,
ORDAL,9/27/2018,2,Cancelled,39,2018,9,,,
ORDAL,9/18/2018,7,Confirmed,38,2018,9,,,
PDXPM,9/20/2018,1,Cancelled,38,2018,9,,,
PDXPR,8/11/2018,1,Cancelled,32,2018,8,,,
PHXPX,7/2/2018,1,Confirmed,27,2018,7,,,
PHXPX,7/2/2018,1,Cancelled,27,2018,7,,,
PHLPP,9/29/2018,1,Cancelled,39,2018,9,,,
PHLPP,8/4/2018,1,Confirmed,31,2018,8,,,
PHLPM,9/30/2018,5,Confirmed,39,2018,9,,,
PHLPM,9/26/2018,3,Confirmed,39,2018,9,,,
PHLPM,9/25/2018,3,Confirmed,39,2018,9,,,
PHLPM,9/25/2018,1,Cancelled,39,2018,9,,,
PHLPM,9/22/2018,1,Cancelled,38,2018,9,,,
PHLPM,9/20/2018,3,Confirmed,38,2018,9,,,
PHLPM,9/19/2018,3,Cancelled,38,2018,9,,,
PHLPM,9/19/2018,5,Confirmed,38,2018,9,,,
PHLPM,9/18/2018,2,Cancelled,38,2018,9,,,
PDXPR,8/22/2018,2,Confirmed,34,2018,8,,,
SEASM,9/12/2018,1,Confirmed,37,2018,9,,,
WDCRG,9/25/2018,2,Confirmed,39,2018,9,,,
WDCRG,9/20/2018,3,Cancelled,38,2018,9,,,
WDCPA,9/26/2018,4,Cancelled,39,2018,9,,,
WDCMA,9/30/2018,1,Cancelled,39,2018,9,,,
WDCMA,9/24/2018,2,Confirmed,39,2018,9,,,
WDCMA,9/16/2018,3,Confirmed,37,2018,9,,,
WDCRG,9/30/2018,2,Confirmed,39,2018,9,,,
WDCDP,9/11/2018,1,Confirmed,37,2018,9,,,
SMFKG,9/23/2018,1,Cancelled,38,2018,9,,,
SMFKG,9/5/2018,2,Confirmed,36,2018,9,,,
YYZBS,9/30/2018,1,Cancelled,39,2018,9,,,
YYZBS,9/27/2018,1,Confirmed,39,2018,9,,,
YYZBS,9/25/2018,2,Confirmed,39,2018,9,,,
WDCTP,9/29/2018,3,Confirmed,39,2018,9,,,
WDCSV,9/29/2018,4,Confirmed,39,2018,9,,,
SLCSL,9/30/2018,2,Confirmed,39,2018,9,,,
SFOBC,9/28/2018,2,Confirmed,39,2018,9,,,
SFOBC,9/17/2018,1,Confirmed,38,2018,9,,,
SEASM,9/21/2018,1,Confirmed,38,2018,9,,,
SEASM,9/17/2018,4,Confirmed,38,2018,9,,,
SLCSL,9/17/2018,2,Cancelled,38,2018,9,,,
INTCH,9/29/2018,1,Confirmed,39,2018,9,,,
INTCH,9/27/2018,1,Confirmed,39,2018,9,,,
INTCH,9/16/2018,2,Confirmed,37,2018,9,,,
INTCH,8/14/2018,1,Confirmed,33,2018,8,,,
INTCH,6/29/2018,1,Cancelled,26,2018,6,,,
GCMSE,9/27/2018,1,Confirmed,39,2018,9,,,
LAXWE,8/27/2018,1,Cancelled,35,2018,8,,,
LAXSB,9/30/2018,2,Cancelled,39,2018,9,,,
LAXGY,9/23/2018,4,Confirmed,38,2018,9,,,
LAXGY,9/21/2018,2,Confirmed,38,2018,9,,,
LAXGY,9/17/2018,2,Cancelled,38,2018,9,,,
BOSML,9/26/2018,6,Confirmed,39,2018,9,,,
BOSML,9/25/2018,6,Confirmed,39,2018,9,,,
BOSML,9/5/2018,2,Cancelled,36,2018,9,,,
BOSML,8/17/2018,1,Cancelled,33,2018,8,,,
BALMN,10/1/2018,3,Confirmed,40,2018,10,,,
BALMN,9/27/2018,1,Confirmed,39,2018,9,,,
AUSVZ,9/12/2018,1,Cancelled,37,2018,9,,,
DENBO,9/29/2018,2,Confirmed,39,2018,9,,,
DENBO,9/24/2018,1,Cancelled,39,2018,9,,,
DENBO,9/11/2018,1,Confirmed,37,2018,9,,,
CLESH,9/16/2018,1,Confirmed,37,2018,9,,,
BOSOX,7/27/2018,1,Confirmed,30,2018,7,,,
BOSNZ,6/3/2018,1,Cancelled,22,2018,6,,,
NYCAA,9/27/2018,8,Confirmed,39,2018,9,,,
ORDAL,8/29/2018,2,Cancelled,35,2018,8,,,
ORDAL,8/22/2018,2,Cancelled,34,2018,8,,,
MIAEP,9/25/2018,3,Confirmed,39,2018,9,,,
MIAEP,9/11/2018,1,Confirmed,37,2018,9,,,
MIAVB,6/4/2018,1,Cancelled,23,2018,6,,,
MIAVB,9/30/2018,1,Cancelled,39,2018,9,,,
SBAGG,3/10/2018,1,Cancelled,10,2018,3,,,
RUTTH,8/2/2018,2,Confirmed,31,2018,8,,,
SANPR,7/23/2018,1,Cancelled,30,2018,7,,,
SABCN,9/25/2018,1,Cancelled,39,2018,9,,,
SABCN,9/8/2018,1,Confirmed,36,2018,9,,,
SEAVP,9/16/2018,2,Confirmed,37,2018,9,,,
SFOBC,9/11/2018,2,Cancelled,37,2018,9,,,
SFOBC,9/16/2018,2,Cancelled,37,2018,9,,,
SFOBC,9/10/2018,6,Cancelled,37,2018,9,,,
SEAVP,8/7/2018,1,Confirmed,32,2018,8,,,
SEASM,9/20/2018,2,Confirmed,38,2018,9,,,
SEAPD,9/11/2018,2,Confirmed,37,2018,9,,,
SEAAX,9/7/2018,2,Confirmed,36,2018,9,,,
PITHM,9/25/2018,2,Confirmed,39,2018,9,,,
PITHM,9/16/2018,1,Confirmed,37,2018,9,,,
ORDAL,9/19/2018,3,Confirmed,38,2018,9,,,
ORDAL,9/13/2018,22,Cancelled,37,2018,9,,,
PITHM,8/30/2018,1,Cancelled,35,2018,8,,,
PITHM,8/28/2018,1,Cancelled,35,2018,8,,,
PHXPX,10/1/2018,1,Cancelled,40,2018,10,,,
PHXPX,10/1/2018,3,Confirmed,40,2018,10,,,
PITHM,9/24/2018,2,Confirmed,39,2018,9,,,
SFOBC,9/18/2018,4,Cancelled,38,2018,9,,,
WDCRO,9/23/2018,2,Cancelled,38,2018,9,,,
WDCRO,9/10/2018,1,Cancelled,37,2018,9,,,
WDCMO,9/29/2018,2,Cancelled,39,2018,9,,,
WDCMO,9/28/2018,1,Confirmed,39,2018,9,,,
WDCMO,9/30/2018,1,Confirmed,39,2018,9,,,
WDCRO,9/27/2018,2,Cancelled,39,2018,9,,,
WDCSV,10/1/2018,7,Confirmed,40,2018,10,,,
SFOBC,9/28/2018,2,Cancelled,39,2018,9,,,
SLCSL,10/1/2018,3,Confirmed,40,2018,10,,,
ORDAL,9/11/2018,1,Cancelled,37,2018,9,,,
LAXGY,7/26/2018,3,Cancelled,30,2018,7,,,
INTCH,10/1/2018,2,Confirmed,40,2018,10,,,
INTCH,9/12/2018,1,Confirmed,37,2018,9,,,
GCMSE,10/1/2018,1,Cancelled,40,2018,10,,,
LAXSB,9/24/2018,4,Confirmed,39,2018,9,,,
LAXGY,10/1/2018,6,Confirmed,40,2018,10,,,
LAXGY,9/25/2018,10,Confirmed,39,2018,9,,,
BNAAE,6/13/2018,1,Cancelled,24,2018,6,,,
AUSVZ,10/1/2018,4,Confirmed,40,2018,10,,,
AUSVZ,9/26/2018,1,Confirmed,39,2018,9,,,
DENBO,9/25/2018,2,Confirmed,39,2018,9,,,
CLTKM,9/25/2018,2,Confirmed,39,2018,9,,,
CLTKM,9/19/2018,3,Confirmed,38,2018,9,,,
CLTKM,9/16/2018,1,Cancelled,37,2018,9,,,
CLESH,10/2/2018,6,Confirmed,40,2018,10,,,
CLESH,9/30/2018,1,Confirmed,39,2018,9,,,
DENDM,9/17/2018,2,Confirmed,38,2018,9,,,
NTCME,9/10/2018,3,Cancelled,37,2018,9,,,
NTCME,7/21/2018,1,Confirmed,29,2018,7,,,
MSPGR,9/29/2018,2,Confirmed,39,2018,9,,,
MIAVB,10/1/2018,4,Confirmed,40,2018,10,,,
NYCAA,9/24/2018,12,Confirmed,39,2018,9,,,
MIAAG,9/1/2018,2,Cancelled,35,2018,9,,,
LAXWE,9/19/2018,1,Cancelled,38,2018,9,,,
MIAVB,8/28/2018,1,Cancelled,35,2018,8,,,
LAXWE,9/12/2018,1,Cancelled,37,2018,9,,,
RUTTH,9/13/2018,5,Confirmed,37,2018,9,,,
RUTTH,8/21/2018,1,Cancelled,34,2018,8,,,
RUTTH,9/13/2018,1,Cancelled,37,2018,9,,,
RUTTH,8/15/2018,5,Cancelled,33,2018,8,,,
SEAVP,8/9/2018,6,Cancelled,32,2018,8,,,
SBAGG,9/30/2018,2,Confirmed,39,2018,9,,,
SBAGG,8/31/2018,1,Cancelled,35,2018,8,,,
PHLPM,10/2/2018,10,Confirmed,40,2018,10,,,
ORDCM,9/10/2018,1,Confirmed,37,2018,9,,,
ORDCH,9/24/2018,1,Confirmed,39,2018,9,,,
PITHM,9/30/2018,3,Confirmed,39,2018,9,,,
PITHM,9/28/2018,3,Confirmed,39,2018,9,,,
PHLPM,9/28/2018,5,Confirmed,39,2018,9,,,
PHLPP,6/10/2018,1,Confirmed,23,2018,6,,,
WDCDV,9/11/2018,6,Cancelled,37,2018,9,,,
WDCMA,9/28/2018,1,Confirmed,39,2018,9,,,
WDCMO,5/24/2018,1,Confirmed,21,2018,5,,,
YYZBS,10/2/2018,2,Confirmed,40,2018,10,,,
YYZBS,10/1/2018,2,Confirmed,40,2018,10,,,
YYZBS,9/17/2018,1,Confirmed,38,2018,9,,,
WDCRO,10/1/2018,2,Confirmed,40,2018,10,,,
WDCTP,8/30/2018,1,Cancelled,35,2018,8,,,
WDCTP,9/5/2018,2,Cancelled,36,2018,9,,,
WDCDP,10/2/2018,7,Confirmed,40,2018,10,,,
SMFKG,9/27/2018,2,Confirmed,39,2018,9,,,
LAXGY,10/2/2018,3,Confirmed,40,2018,10,,,
LAXGY,9/29/2018,5,Confirmed,39,2018,9,,,
LAXGY,9/26/2018,2,Confirmed,39,2018,9,,,
LAXGY,9/2/2018,1,Cancelled,35,2018,9,,,
LAXWE,9/1/2018,1,Cancelled,35,2018,9,,,
LAXSB,10/2/2018,4,Confirmed,40,2018,10,,,
BOSOX,9/5/2018,2,Confirmed,36,2018,9,,,
BNAAE,6/5/2018,1,Confirmed,23,2018,6,,,
BALMN,9/29/2018,1,Confirmed,39,2018,9,,,
AUSVZ,9/25/2018,2,Cancelled,39,2018,9,,,
LAXGY,8/5/2018,1,Cancelled,31,2018,8,,,
GCMSE,9/29/2018,3,Cancelled,39,2018,9,,,
NYCAA,9/13/2018,2,Cancelled,37,2018,9,,,
NTCME,9/30/2018,3,Confirmed,39,2018,9,,,
NYCAA,9/23/2018,7,Cancelled,38,2018,9,,,
NYCAA,9/23/2018,8,Confirmed,38,2018,9,,,
NYCAA,9/21/2018,5,Cancelled,38,2018,9,,,
MIAAG,9/18/2018,13,Cancelled,38,2018,9,,,
MKETJ,9/30/2018,1,Cancelled,39,2018,9,,,
MKETJ,9/23/2018,2,Cancelled,38,2018,9,,,
RUTTH,9/5/2018,2,Confirmed,36,2018,9,,,
PSPNP,10/3/2018,2,Confirmed,40,2018,10,,,
RUTTH,4/10/2018,2,Cancelled,15,2018,4,,,
SEAPD,9/6/2018,1,Confirmed,36,2018,9,,,
SEAAX,9/9/2018,1,Confirmed,36,2018,9,,,
SBAGG,9/8/2018,2,Confirmed,36,2018,9,,,
SAVKB,8/18/2018,1,Confirmed,33,2018,8,,,
PHLPM,10/1/2018,6,Confirmed,40,2018,10,,,
PHLPM,9/21/2018,2,Confirmed,38,2018,9,,,
PDXVP,9/28/2018,1,Confirmed,39,2018,9,,,
PDXVP,9/6/2018,3,Confirmed,36,2018,9,,,
PHXPX,10/3/2018,1,Confirmed,40,2018,10,,,
PHXPX,4/9/2018,1,Cancelled,15,2018,4,,,
WDCRO,10/3/2018,4,Confirmed,40,2018,10,,,
WDCRG,9/17/2018,2,Cancelled,38,2018,9,,,
WDCMO,10/1/2018,1,Confirmed,40,2018,10,,,
PDXPR,9/17/2018,1,Cancelled,38,2018,9,,,
YYZBS,9/28/2018,1,Cancelled,39,2018,9,,,
SMFKG,2/3/2018,1,Cancelled,5,2018,2,,,
WDCDP,9/30/2018,2,Confirmed,39,2018,9,,,
LAXWE,8/3/2018,1,Cancelled,31,2018,8,,,
LAXSB,10/1/2018,2,Cancelled,40,2018,10,,,
LAXGY,10/3/2018,5,Confirmed,40,2018,10,,,
LAXWM,9/28/2018,1,Confirmed,39,2018,9,,,
LAXWM,4/15/2018,1,Confirmed,15,2018,4,,,
LAXWE,10/1/2018,7,Confirmed,40,2018,10,,,
LAXWE,9/10/2018,3,Confirmed,37,2018,9,,,
CLESH,8/29/2018,1,Confirmed,35,2018,8,,,
GCMSE,9/10/2018,2,Confirmed,37,2018,9,,,
BALMN,10/2/2018,1,Cancelled,40,2018,10,,,
NYCAA,10/2/2018,6,Confirmed,40,2018,10,,,
PDXPM,7/1/2018,3,Cancelled,26,2018,7,,,
ORDTG,9/20/2018,1,Confirmed,38,2018,9,,,
ORDTG,3/18/2018,1,Cancelled,11,2018,3,,,
ORDAL,9/25/2018,7,Confirmed,39,2018,9,,,
ORDAL,9/23/2018,8,Confirmed,38,2018,9,,,
ORDAL,9/28/2018,9,Confirmed,39,2018,9,,,
NYCAA,8/9/2018,2,Cancelled,32,2018,8,,,
PITHM,10/2/2018,2,Confirmed,40,2018,10,,,
PITHM,10/4/2018,4,Confirmed,40,2018,10,,,
PHLPM,10/4/2018,5,Confirmed,40,2018,10,,,
SBAGG,9/16/2018,1,Cancelled,37,2018,9,,,
SANSO,7/30/2018,2,Confirmed,31,2018,7,,,
RUTTH,6/18/2018,1,Cancelled,25,2018,6,,,
ORDAL,9/25/2018,4,Cancelled,39,2018,9,,,
PDXVP,9/3/2018,1,Cancelled,36,2018,9,,,
ORDAL,10/4/2018,6,Confirmed,40,2018,10,,,
ORDAL,9/29/2018,4,Cancelled,39,2018,9,,,
ORDCM,9/26/2018,1,Confirmed,39,2018,9,,,
ORDAL,9/22/2018,3,Confirmed,38,2018,9,,,
ORDCM,10/2/2018,2,Confirmed,40,2018,10,,,
ORDTG,3/14/2018,1,Cancelled,11,2018,3,,,
ORDTG,7/2/2018,1,Cancelled,27,2018,7,,,
ORDTG,4/22/2018,2,Cancelled,16,2018,4,,,
WDCPA,5/4/2018,1,Cancelled,18,2018,5,,,
WDCMA,10/2/2018,1,Cancelled,40,2018,10,,,
WDCLR,10/3/2018,1,Confirmed,40,2018,10,,,
WDCHG,9/6/2018,2,Confirmed,36,2018,9,,,
WDCHG,8/27/2018,2,Cancelled,35,2018,8,,,
WDCDV,9/12/2018,2,Cancelled,37,2018,9,,,
WDCRO,9/17/2018,4,Confirmed,38,2018,9,,,
WDCRO,9/16/2018,2,Confirmed,37,2018,9,,,
WDCRO,9/15/2018,2,Confirmed,37,2018,9,,,
WDCDP,10/4/2018,10,Confirmed,40,2018,10,,,
WDCDP,9/22/2018,2,Confirmed,38,2018,9,,,
WDCDP,9/3/2018,2,Cancelled,36,2018,9,,,
WDCDP,6/24/2018,1,Cancelled,25,2018,6,,,
SMFKG,9/16/2018,1,Confirmed,37,2018,9,,,
LAXWE,9/30/2018,3,Confirmed,39,2018,9,,,
LAXWE,8/6/2018,1,Cancelled,32,2018,8,,,
LAXGY,10/4/2018,5,Confirmed,40,2018,10,,,
LAXGY,9/30/2018,2,Confirmed,39,2018,9,,,
MIAAG,7/22/2018,1,Confirmed,29,2018,7,,,
LAXWM,9/9/2018,1,Confirmed,36,2018,9,,,
LAXWM,10/4/2018,1,Confirmed,40,2018,10,,,
LAXGY,9/24/2018,4,Confirmed,39,2018,9,,,
DENBO,9/8/2018,3,Cancelled,36,2018,9,,,
CLTKM,8/29/2018,1,Confirmed,35,2018,8,,,
DENDM,9/15/2018,3,Confirmed,37,2018,9,,,
BOSNZ,9/24/2018,1,Confirmed,39,2018,9,,,
BOSML,10/3/2018,4,Confirmed,40,2018,10,,,
BNAAE,8/29/2018,1,Confirmed,35,2018,8,,,
BNAAE,7/27/2018,1,Confirmed,30,2018,7,,,
BNAAE,4/7/2018,1,Cancelled,14,2018,4,,,
AUSVZ,9/30/2018,2,Confirmed,39,2018,9,,,
AUSVZ,9/19/2018,1,Confirmed,38,2018,9,,,
BOSNZ,9/22/2018,1,Cancelled,38,2018,9,,,
LAXGY,9/20/2018,2,Cancelled,38,2018,9,,,
MIAEP,7/31/2018,2,Cancelled,31,2018,7,,,
ORDAL,9/15/2018,1,Cancelled,37,2018,9,,,
ORDAL,9/2/2018,1,Cancelled,35,2018,9,,,
NTCME,9/28/2018,1,Cancelled,39,2018,9,,,
NTCME,9/25/2018,5,Cancelled,39,2018,9,,,
NTCME,10/2/2018,2,Cancelled,40,2018,10,,,
PDXVP,9/7/2018,3,Confirmed,36,2018,9,,,
PDXVP,9/9/2018,1,Confirmed,36,2018,9,,,
PHLPM,9/18/2018,1,Confirmed,38,2018,9,,,
PDXVP,9/29/2018,1,Cancelled,39,2018,9,,,
PDXVP,10/5/2018,2,Confirmed,40,2018,10,,,
PDXVP,9/5/2018,1,Cancelled,36,2018,9,,,
PHLPM,9/10/2018,4,Cancelled,37,2018,9,,,
