,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
369983,SFODR,2017-04-26,13,Confirmed,17,2017
370006,SFODR,2017-04-15,7,Cancelled,15,2017
370007,SFODR,2017-04-16,13,Cancelled,15,2017
370017,SFODR,2017-04-22,7,Cancelled,16,2017
370238,LAXWP,2017-04-26,5,Confirmed,17,2017
370558,MIASS,2017-04-27,9,Confirmed,17,2017
370565,MIASS,2017-04-04,9,Cancelled,14,2017
370587,MIASS,2017-04-08,10,Confirmed,14,2017
370589,MIASS,2017-04-16,5,Cancelled,15,2017
370646,SFODR,2017-04-22,6,Confirmed,16,2017
370653,SFODR,2017-04-27,11,Confirmed,17,2017
370670,SFODR,2017-03-02,15,Cancelled,9,2017
370914,NYCIK,2017-04-24,5,Confirmed,17,2017
370945,NYCIK,2017-04-27,4,Cancelled,17,2017
370948,LAXWP,2017-04-27,2,Cancelled,17,2017
370968,LAXWP,2017-04-27,2,Confirmed,17,2017
370986,LAXWP,2017-04-23,3,Confirmed,16,2017
371216,LAXWP,2017-04-28,4,Confirmed,17,2017
371240,LAXWP,2017-04-18,5,Cancelled,16,2017
371253,NYCIK,2017-04-28,3,Confirmed,17,2017
371254,NYCIK,2017-04-28,6,Cancelled,17,2017
371346,NYCIK,2017-04-26,6,Cancelled,17,2017
371350,MIASS,2017-04-11,4,Cancelled,15,2017
371354,MIASS,2016-12-12,3,Confirmed,50,2016
371356,MIASS,2016-12-12,7,Cancelled,50,2016
371379,MIASS,2016-10-07,3,Cancelled,40,2016
371483,SFODR,2017-03-19,12,Cancelled,11,2017
371492,SFODR,2017-04-09,14,Cancelled,14,2017
371504,SFODR,2017-04-24,10,Confirmed,17,2017
371584,SFODR,2017-04-28,13,Confirmed,17,2017
371614,NYCIK,2017-04-24,6,Cancelled,17,2017
372303,NYCIK,2017-04-27,3,Confirmed,17,2017
372308,NYCIK,2017-04-29,2,Confirmed,17,2017
372357,NYCIK,2017-04-21,5,Cancelled,16,2017
372361,NYCIK,2017-03-27,6,Confirmed,13,2017
372423,LAXWP,2017-04-26,3,Cancelled,17,2017
372425,LAXWP,2017-04-29,2,Confirmed,17,2017
372483,MIASS,2017-04-26,3,Confirmed,17,2017
372484,MIASS,2017-04-22,9,Cancelled,16,2017
372505,MIASS,2017-04-14,6,Confirmed,15,2017
372510,MIASS,2017-03-29,3,Confirmed,13,2017
373587,MIASS,2017-04-28,8,Confirmed,17,2017
373588,MIASS,2017-04-29,8,Confirmed,17,2017
373591,MIASS,2017-04-30,4,Confirmed,17,2017
373600,MIASS,2017-04-24,23,Cancelled,17,2017
373656,MIASS,2017-04-18,32,Confirmed,16,2017
373730,MIASS,2017-04-13,7,Cancelled,15,2017
373731,MIASS,2017-04-13,5,Confirmed,15,2017
374002,NYCIK,2017-04-23,3,Cancelled,16,2017
374008,NYCIK,2016-11-24,1,Confirmed,47,2016
374038,LAXWP,2017-04-30,6,Confirmed,17,2017
374071,NYCIK,2017-04-26,5,Confirmed,17,2017
374087,LAXWP,2017-04-30,5,Cancelled,17,2017
374251,SFODR,2017-04-13,14,Cancelled,15,2017
374306,SFODR,2017-04-23,4,Confirmed,16,2017
374484,SFODR,2017-04-30,12,Confirmed,17,2017
374744,NYCIK,2017-04-30,4,Confirmed,17,2017
374746,NYCIK,2017-05-01,6,Confirmed,18,2017
374769,NYCIK,2017-05-01,4,Cancelled,18,2017
374810,LAXWP,2017-05-02,11,Confirmed,18,2017
374997,LAXWP,2017-05-03,13,Confirmed,18,2017
375159,SFODR,2017-05-01,22,Cancelled,18,2017
375176,MIASS,2017-03-28,5,Confirmed,13,2017
375595,LAXWP,2017-04-24,7,Cancelled,17,2017
375700,LAXWP,2017-04-06,1,Confirmed,14,2017
375768,MIASS,2017-03-23,5,Cancelled,12,2017
375987,NYCIK,2017-05-02,4,Confirmed,18,2017
375989,NYCIK,2017-05-02,2,Cancelled,18,2017
375997,NYCIK,2017-05-03,6,Confirmed,18,2017
376005,NYCIK,2017-05-04,3,Cancelled,18,2017
376015,NYCIK,2017-02-25,2,Cancelled,8,2017
376191,LAXWP,2017-04-10,2,Cancelled,15,2017
376216,LAXWP,2017-04-16,3,Cancelled,15,2017
376242,LAXWP,2017-05-04,14,Confirmed,18,2017
376286,MIASS,2017-04-10,3,Cancelled,15,2017
376292,MIASS,2017-04-24,5,Confirmed,17,2017
376344,MIASS,2017-02-26,6,Cancelled,8,2017
376353,SFODR,2017-05-03,11,Confirmed,18,2017
376354,SFODR,2017-04-26,15,Cancelled,17,2017
376383,SFODR,2017-04-14,10,Confirmed,15,2017
376815,LAXWP,2017-05-05,5,Confirmed,18,2017
376817,LAXWP,2017-04-02,1,Cancelled,13,2017
376986,NYCIK,2017-05-03,9,Cancelled,18,2017
377012,NYCIK,2017-05-06,5,Confirmed,18,2017
377037,NYCIK,2017-05-05,3,Cancelled,18,2017
377057,MIASS,2017-03-16,2,Cancelled,11,2017
377065,MIASS,2017-04-19,26,Cancelled,16,2017
377117,MIASS,2017-04-03,12,Cancelled,14,2017
377260,SFODR,2017-05-01,13,Confirmed,18,2017
377263,SFODR,2017-04-29,6,Cancelled,17,2017
377923,LAXWP,2017-05-06,5,Confirmed,18,2017
377925,LAXWP,2017-05-05,6,Cancelled,18,2017
378125,NYCIK,2017-05-05,3,Confirmed,18,2017
378126,NYCIK,2017-05-04,1,Confirmed,18,2017
378210,MIASS,2017-04-14,8,Cancelled,15,2017
378213,MIASS,2017-04-17,16,Confirmed,16,2017
378225,MIASS,2017-02-08,26,Cancelled,6,2017
378271,MIASS,2017-05-02,8,Cancelled,18,2017
379249,NYCIK,2017-05-07,4,Confirmed,18,2017
379292,NYCIK,2017-02-22,1,Confirmed,8,2017
379333,LAXWP,2017-05-07,6,Confirmed,18,2017
379335,LAXWP,2017-05-02,3,Cancelled,18,2017
379526,SFODR,2017-05-02,5,Confirmed,18,2017
379555,SFODR,2017-03-15,8,Confirmed,11,2017
379574,SFODR,2017-05-07,11,Confirmed,18,2017
380142,LAXWP,2017-05-04,2,Cancelled,18,2017
380148,LAXWP,2017-04-29,2,Cancelled,17,2017
380150,LAXWP,2017-05-01,6,Confirmed,18,2017
380229,MIASS,2017-02-17,2,Confirmed,7,2017
380310,SFODR,2017-04-24,23,Cancelled,17,2017
380383,LAXWP,2017-04-07,13,Cancelled,14,2017
380611,NYCIK,2017-05-06,4,Cancelled,18,2017
380612,NYCIK,2017-05-08,7,Confirmed,19,2017
380918,MIASS,2017-03-04,8,Cancelled,9,2017
381231,NYCIK,2017-05-09,4,Confirmed,19,2017
381287,LAXWP,2017-05-09,4,Confirmed,19,2017
381699,SFODR,2017-05-10,10,Confirmed,19,2017
381704,SFODR,2017-04-28,10,Cancelled,17,2017
381903,NYCIK,2017-05-10,6,Confirmed,19,2017
381904,NYCIK,2017-05-10,14,Cancelled,19,2017
381964,LAXWP,2017-04-25,4,Cancelled,17,2017
381967,LAXWP,2017-05-10,4,Confirmed,19,2017
381969,LAXWP,2017-03-11,1,Cancelled,10,2017
382291,MIASS,2017-05-05,4,Confirmed,18,2017
382316,MIASS,2017-04-18,33,Cancelled,16,2017
382426,SFODR,2017-05-08,10,Confirmed,19,2017
382791,LAXWP,2017-05-08,4,Confirmed,19,2017
382939,NYCIK,2017-05-11,10,Cancelled,19,2017
383306,MIASS,2017-04-12,1,Confirmed,15,2017
383316,MIASS,2017-05-12,2,Confirmed,19,2017
383317,MIASS,2017-05-08,4,Confirmed,19,2017
383318,MIASS,2017-05-05,6,Cancelled,18,2017
383468,SFODR,2017-02-18,3,Cancelled,7,2017
383571,SFODR,2017-05-05,8,Confirmed,18,2017
383572,SFODR,2017-05-04,10,Confirmed,18,2017
383573,SFODR,2017-04-23,13,Cancelled,16,2017
383582,SFODR,2017-04-08,3,Confirmed,14,2017
383591,SFODR,2017-04-29,7,Confirmed,17,2017
383594,SFODR,2017-04-06,7,Confirmed,14,2017
383933,NYCIK,2017-05-11,9,Confirmed,19,2017
383944,NYCIK,2017-05-07,5,Cancelled,18,2017
384055,LAXWP,2017-05-11,8,Confirmed,19,2017
384062,LAXWP,2017-04-08,1,Cancelled,14,2017
384063,LAXWP,2017-04-06,2,Cancelled,14,2017
384081,LAXWP,2017-04-28,4,Cancelled,17,2017
384622,MIASS,2017-05-13,5,Confirmed,19,2017
384625,MIASS,2017-05-09,2,Cancelled,19,2017
384628,MIASS,2017-05-03,2,Cancelled,18,2017
384934,SFODR,2017-05-13,13,Confirmed,19,2017
384935,SFODR,2017-05-11,14,Cancelled,19,2017
384936,SFODR,2017-05-09,21,Cancelled,19,2017
384937,SFODR,2017-05-09,11,Confirmed,19,2017
384939,SFODR,2017-05-06,4,Confirmed,18,2017
384941,SFODR,2017-05-03,7,Cancelled,18,2017
384943,SFODR,2017-04-20,15,Cancelled,16,2017
385337,NYCIK,2017-05-13,4,Cancelled,19,2017
385338,NYCIK,2017-05-13,13,Confirmed,19,2017
385340,NYCIK,2017-05-12,9,Confirmed,19,2017
385486,LAXWP,2017-05-13,8,Confirmed,19,2017
385938,MIASS,2017-05-14,23,Confirmed,19,2017
385947,MIASS,2017-04-27,16,Cancelled,17,2017
386149,SFODR,2017-05-08,6,Cancelled,19,2017
386150,SFODR,2017-05-14,11,Confirmed,19,2017
386498,LAXWP,2017-05-12,3,Confirmed,19,2017
386501,LAXWP,2017-05-14,10,Confirmed,19,2017
386657,NYCIK,2017-05-08,3,Cancelled,19,2017
386661,NYCIK,2017-05-14,11,Confirmed,19,2017
386898,MIASS,2017-05-04,3,Confirmed,18,2017
386910,MIASS,2017-05-15,15,Confirmed,20,2017
386970,MIASS,2017-04-01,5,Confirmed,13,2017
387013,SFODR,2017-05-11,11,Confirmed,19,2017
387014,SFODR,2017-05-12,8,Confirmed,19,2017
387440,NYCIK,2017-05-15,23,Confirmed,20,2017
387442,NYCIK,2017-05-15,20,Cancelled,20,2017
387652,MIASS,2017-05-16,4,Confirmed,20,2017
387656,MIASS,2017-04-30,21,Cancelled,17,2017
387679,MIASS,2017-05-11,3,Confirmed,19,2017
387730,SFODR,2017-05-15,17,Confirmed,20,2017
387753,SFODR,2017-05-05,13,Cancelled,18,2017
387977,LAXWP,2017-05-15,6,Confirmed,20,2017
387978,LAXWP,2017-05-16,10,Confirmed,20,2017
387980,LAXWP,2017-05-03,3,Cancelled,18,2017
388266,MIASS,2017-05-10,1,Confirmed,19,2017
388300,MIASS,2017-05-03,3,Confirmed,18,2017
388350,SFODR,2017-05-10,12,Cancelled,19,2017
388353,SFODR,2017-05-17,8,Confirmed,20,2017
388557,NYCIK,2017-05-16,16,Confirmed,20,2017
388558,NYCIK,2017-05-16,9,Cancelled,20,2017
388560,NYCIK,2017-05-17,8,Confirmed,20,2017
388561,NYCIK,2017-05-17,9,Cancelled,20,2017
388600,LAXWP,2017-05-01,4,Cancelled,18,2017
388609,LAXWP,2017-05-07,10,Cancelled,18,2017
388807,LAXWP,2017-05-17,6,Confirmed,20,2017
388808,LAXWP,2017-05-18,8,Confirmed,20,2017
388847,LAXWP,2017-05-08,1,Cancelled,19,2017
388921,MIASS,2017-04-29,5,Cancelled,17,2017
389030,SFODR,2017-05-07,12,Cancelled,18,2017
389091,SFODR,2017-05-18,19,Cancelled,20,2017
389092,SFODR,2017-05-18,10,Confirmed,20,2017
389386,NYCIK,2017-05-18,14,Confirmed,20,2017
389414,NYCIK,2017-05-12,5,Cancelled,19,2017
389693,LAXWP,2017-05-19,13,Confirmed,20,2017
389750,NYCIK,2017-05-19,7,Cancelled,20,2017
389757,LAXWP,2017-04-23,6,Cancelled,16,2017
389773,LAXWP,2017-03-19,2,Cancelled,11,2017
389867,MIASS,2017-05-02,2,Confirmed,18,2017
389871,MIASS,2017-05-01,4,Confirmed,18,2017
389928,MIASS,2017-05-11,3,Cancelled,19,2017
389935,MIASS,2017-05-17,2,Confirmed,20,2017
390056,SFODR,2017-04-12,9,Cancelled,15,2017
390072,SFODR,2017-01-25,3,Confirmed,4,2017
390164,SFODR,2017-05-16,22,Cancelled,20,2017
390172,SFODR,2017-05-19,17,Confirmed,20,2017
390704,NYCIK,2017-02-17,5,Confirmed,7,2017
391183,LAXWP,2017-05-11,3,Cancelled,19,2017
391308,MIASS,2017-03-31,11,Cancelled,13,2017
391310,MIASS,2017-05-19,1,Confirmed,20,2017
391314,MIASS,2017-05-06,2,Cancelled,18,2017
391657,SFODR,2017-05-20,11,Confirmed,20,2017
391671,SFODR,2017-04-21,12,Cancelled,16,2017
391679,SFODR,2017-05-20,7,Cancelled,20,2017
392242,NYCIK,2017-05-20,8,Confirmed,20,2017
392245,NYCIK,2017-05-20,2,Cancelled,20,2017
392246,NYCIK,2017-05-19,9,Confirmed,20,2017
392706,LAXWP,2017-05-20,2,Confirmed,20,2017
392708,LAXWP,2017-05-21,2,Cancelled,20,2017
392729,LAXWP,2017-04-09,3,Cancelled,14,2017
392734,NYCIK,2017-05-21,7,Confirmed,20,2017
392744,NYCIK,2017-05-18,6,Cancelled,20,2017
392878,MIASS,2017-05-21,4,Confirmed,20,2017
392926,MIASS,2017-04-11,6,Confirmed,15,2017
393132,SFODR,2017-04-27,11,Cancelled,17,2017
393634,NYCIK,2016-09-23,1,Cancelled,38,2016
393661,NYCIK,2017-02-19,7,Cancelled,7,2017
394050,LAXWP,2017-05-22,6,Confirmed,21,2017
394073,NYCIK,2017-05-22,7,Cancelled,21,2017
394170,MIASS,2017-05-22,5,Confirmed,21,2017
394431,SFODR,2017-05-16,9,Confirmed,20,2017
395158,LAXWP,2017-05-17,4,Cancelled,20,2017
395524,SFODR,2017-05-23,33,Confirmed,21,2017
396312,MIASS,2017-04-26,5,Cancelled,17,2017
396338,MIASS,2017-03-28,5,Cancelled,13,2017
396342,MIASS,2017-04-09,6,Confirmed,14,2017
396348,MIASS,2017-04-20,20,Cancelled,16,2017
396458,SFODR,2017-05-24,24,Confirmed,21,2017
396711,NYCIK,2017-05-23,14,Confirmed,21,2017
396713,NYCIK,2017-05-24,8,Confirmed,21,2017
396714,NYCIK,2017-05-24,10,Cancelled,21,2017
396793,LAXWP,2017-05-23,2,Confirmed,21,2017
396794,LAXWP,2017-05-24,10,Cancelled,21,2017
396795,LAXWP,2017-05-24,5,Confirmed,21,2017
397150,MIASS,2017-05-07,2,Confirmed,18,2017
397151,MIASS,2017-05-08,1,Cancelled,19,2017
397166,MIASS,2017-05-25,3,Confirmed,21,2017
397167,MIASS,2017-05-24,5,Cancelled,21,2017
397200,MIASS,2017-04-12,5,Cancelled,15,2017
397305,SFODR,2017-03-16,16,Cancelled,11,2017
397359,SFODR,2017-04-19,6,Cancelled,16,2017
397632,NYCIK,2017-05-14,8,Cancelled,19,2017
397685,LAXWP,2017-05-06,2,Cancelled,18,2017
397705,NYCIK,2017-05-25,5,Cancelled,21,2017
397709,NYCIK,2017-05-21,9,Cancelled,20,2017
397715,NYCIK,2017-05-22,6,Confirmed,21,2017
397726,NYCIK,2017-05-25,12,Confirmed,21,2017
398050,LAXWP,2017-05-26,2,Confirmed,21,2017
398052,LAXWP,2017-05-25,3,Confirmed,21,2017
398057,LAXWP,2017-05-18,3,Cancelled,20,2017
398096,NYCIK,2017-04-30,1,Cancelled,17,2017
398114,LAXWP,2017-03-26,2,Cancelled,12,2017
398241,MIASS,2017-05-18,4,Confirmed,20,2017
398242,MIASS,2017-05-15,2,Cancelled,20,2017
398247,MIASS,2017-05-04,5,Cancelled,18,2017
398312,MIASS,2017-03-29,6,Cancelled,13,2017
398575,SFODR,2017-05-21,11,Cancelled,20,2017
398580,SFODR,2017-05-15,11,Cancelled,20,2017
398593,SFODR,2017-01-17,10,Cancelled,3,2017
398596,SFODR,2017-05-25,7,Cancelled,21,2017
398602,SFODR,2017-05-26,9,Confirmed,21,2017
398604,SFODR,2017-05-25,6,Confirmed,21,2017
398607,SFODR,2017-04-30,6,Cancelled,17,2017
399619,LAXWP,2017-05-27,4,Confirmed,21,2017
399652,LAXWP,2017-05-21,4,Confirmed,20,2017
399657,NYCIK,2017-05-26,5,Confirmed,21,2017
399660,NYCIK,2017-05-26,8,Cancelled,21,2017
399681,LAXWP,2017-05-19,1,Cancelled,20,2017
399684,LAXWP,2017-05-13,3,Cancelled,19,2017
399687,LAXWP,2017-04-14,2,Cancelled,15,2017
399829,MIASS,2017-04-15,3,Cancelled,15,2017
399855,MIASS,2017-05-27,4,Cancelled,21,2017
400067,SFODR,2017-05-22,20,Confirmed,21,2017
400198,SFODR,2017-05-27,8,Confirmed,21,2017
400204,SFODR,2017-05-23,27,Cancelled,21,2017
400222,SFODR,2017-05-02,12,Cancelled,18,2017
400803,NYCIK,2017-05-09,2,Cancelled,19,2017
401393,LAXWP,2017-05-28,6,Confirmed,21,2017
401502,MIASS,2017-05-24,5,Confirmed,21,2017
401563,MIASS,2017-05-22,5,Cancelled,21,2017
401721,SFODR,2017-05-28,8,Cancelled,21,2017
401865,NYCIK,2017-05-28,6,Confirmed,21,2017
402362,NYCIK,2017-05-23,9,Cancelled,21,2017
402679,SFODR,2017-05-19,22,Cancelled,20,2017
402755,SFODR,2017-05-28,13,Confirmed,21,2017
402953,MIASS,2017-05-29,13,Confirmed,22,2017
403015,MIASS,2017-04-25,7,Cancelled,17,2017
403055,MIASS,2017-04-17,7,Cancelled,16,2017
403340,NYCIK,2017-05-29,14,Confirmed,22,2017
403774,MIASS,2017-05-23,6,Confirmed,21,2017
404193,LAXWP,2017-05-10,10,Cancelled,19,2017
404199,LAXWP,2017-05-29,4,Cancelled,22,2017
404200,LAXWP,2017-05-25,3,Cancelled,21,2017
404584,MIASS,2017-05-28,19,Confirmed,21,2017
404587,MIASS,2017-05-27,9,Confirmed,21,2017
404720,SFODR,2017-05-30,18,Confirmed,22,2017
404727,SFODR,2017-05-24,17,Cancelled,21,2017
405031,LAXWP,2017-05-31,9,Confirmed,22,2017
405032,LAXWP,2017-05-30,5,Confirmed,22,2017
405033,LAXWP,2017-05-30,5,Cancelled,22,2017
405037,NYCIK,2017-05-31,17,Confirmed,22,2017
405390,LAXWP,2017-05-09,3,Cancelled,19,2017
405398,LAXWP,2017-06-01,11,Confirmed,22,2017
405535,MIASS,2017-05-31,5,Confirmed,22,2017
405637,SFODR,2017-05-21,15,Confirmed,20,2017
405640,SFODR,2017-05-31,11,Cancelled,22,2017
406116,NYCIK,2017-06-01,13,Confirmed,22,2017
406504,LAXWP,2017-06-02,7,Confirmed,22,2017
406505,LAXWP,2017-06-01,5,Cancelled,22,2017
406515,NYCIK,2017-05-30,10,Confirmed,22,2017
406535,NYCIK,2017-05-31,15,Cancelled,22,2017
406540,NYCIK,2017-05-29,2,Cancelled,22,2017
406541,NYCIK,2017-05-28,8,Cancelled,21,2017
406549,NYCIK,2017-06-02,8,Cancelled,22,2017
406846,SFODR,2017-03-01,5,Cancelled,9,2017
407869,LAXWP,2017-05-12,1,Cancelled,19,2017
407870,LAXWP,2017-06-03,6,Confirmed,22,2017
407892,NYCIK,2017-06-01,7,Cancelled,22,2017
407912,NYCIK,2017-06-03,8,Confirmed,22,2017
408227,SFODR,2017-06-02,12,Confirmed,22,2017
408347,SFODR,2017-05-29,4,Cancelled,22,2017
409223,LAXWP,2017-06-03,2,Cancelled,22,2017
409268,NYCIK,2017-06-04,8,Confirmed,22,2017
409427,MIASS,2017-05-31,2,Cancelled,22,2017
409460,NYCIK,2017-06-02,10,Confirmed,22,2017
409545,SFODR,2017-06-03,8,Confirmed,22,2017
410405,LAXWP,2017-06-04,3,Confirmed,22,2017
410408,LAXWP,2017-06-05,7,Confirmed,23,2017
410527,MIASS,2017-06-01,1,Confirmed,22,2017
410571,LAXWP,2017-04-22,3,Confirmed,16,2017
410620,SFODR,2017-06-05,15,Cancelled,23,2017
410634,SFODR,2017-05-12,8,Cancelled,19,2017
411034,NYCIK,2017-04-22,4,Cancelled,16,2017
411035,NYCIK,2017-05-30,12,Cancelled,22,2017
411041,NYCIK,2017-06-05,12,Confirmed,23,2017
411453,MIASS,2017-06-03,6,Confirmed,22,2017
411454,MIASS,2017-06-06,6,Cancelled,23,2017
411550,SFODR,2017-06-05,15,Confirmed,23,2017
411888,LAXWP,2017-04-20,3,Cancelled,16,2017
411925,LAXWP,2017-06-06,8,Confirmed,23,2017
412272,MIASS,2017-05-10,2,Cancelled,19,2017
412360,SFODR,2017-06-07,12,Confirmed,23,2017
412380,SFODR,2017-06-07,25,Cancelled,23,2017
412404,MIASS,2017-03-03,1,Cancelled,9,2017
412632,LAXWP,2017-06-06,9,Cancelled,23,2017
412637,LAXWP,2017-05-26,2,Cancelled,21,2017
412677,NYCIK,2017-06-04,8,Cancelled,22,2017
412754,NYCIK,2017-06-03,6,Cancelled,22,2017
412887,SFODR,2017-05-14,11,Cancelled,19,2017
412894,SFODR,2017-06-06,13,Confirmed,23,2017
413144,MIASS,2017-06-08,1,Confirmed,23,2017
413172,SFODR,2017-05-30,12,Cancelled,22,2017
413219,MIASS,2017-05-20,10,Confirmed,20,2017
413483,LAXWP,2017-06-07,3,Confirmed,23,2017
413494,NYCIK,2017-06-08,18,Confirmed,23,2017
413499,NYCIK,2017-05-27,5,Cancelled,21,2017
413500,NYCIK,2017-05-27,2,Confirmed,21,2017
413545,NYCIK,2017-06-08,17,Cancelled,23,2017
413574,NYCIK,2017-06-06,2,Confirmed,23,2017
413604,NYCIK,2017-06-07,10,Confirmed,23,2017
413886,LAXWP,2017-05-22,3,Cancelled,21,2017
413887,LAXWP,2017-06-09,6,Confirmed,23,2017
413896,LAXWP,2017-05-14,5,Cancelled,19,2017
414041,MIASS,2017-06-04,5,Cancelled,22,2017
414068,MIASS,2017-06-09,1,Cancelled,23,2017
414172,SFODR,2017-05-13,5,Cancelled,19,2017
414197,SFODR,2017-04-04,6,Cancelled,14,2017
414735,NYCIK,2017-06-09,26,Confirmed,23,2017
414736,NYCIK,2017-06-09,8,Cancelled,23,2017
414789,NYCIK,2017-06-07,13,Cancelled,23,2017
414790,NYCIK,2017-06-06,7,Cancelled,23,2017
415180,LAXWP,2017-05-31,13,Cancelled,22,2017
415211,LAXWP,2017-06-10,11,Confirmed,23,2017
415216,LAXWP,2017-06-08,7,Confirmed,23,2017
415378,MIASS,2017-06-10,1,Confirmed,23,2017
415515,SFODR,2017-06-08,8,Confirmed,23,2017
415519,SFODR,2017-05-22,10,Cancelled,21,2017
416093,NYCIK,2017-06-10,16,Confirmed,23,2017
416154,NYCIK,2017-06-05,18,Cancelled,23,2017
416756,SFODR,2017-06-11,12,Confirmed,23,2017
417282,LAXWP,2017-05-28,4,Cancelled,21,2017
417494,SFODR,2017-06-12,10,Confirmed,24,2017
417850,MIASS,2017-06-12,3,Confirmed,24,2017
418124,LAXWP,2017-06-12,10,Confirmed,24,2017
418424,SFODR,2017-06-02,6,Cancelled,22,2017
418429,SFODR,2017-06-13,16,Confirmed,24,2017
419853,LAXWP,2017-06-14,2,Confirmed,24,2017
420011,NYCIK,2017-06-12,12,Cancelled,24,2017
420012,NYCIK,2017-06-12,9,Confirmed,24,2017
420015,NYCIK,2017-06-14,14,Cancelled,24,2017
420025,NYCIK,2017-06-13,13,Cancelled,24,2017
420130,SFODR,2017-06-15,53,Cancelled,24,2017
420147,SFODR,2017-06-14,11,Confirmed,24,2017
420176,SFODR,2017-06-11,15,Cancelled,23,2017
420316,MIASS,2017-05-26,1,Confirmed,21,2017
420322,MIASS,2017-05-28,3,Cancelled,21,2017
420371,MIASS,2017-06-11,5,Confirmed,23,2017
420852,LAXWP,2017-02-19,3,Cancelled,7,2017
420886,NYCIK,2017-06-13,21,Confirmed,24,2017
420888,NYCIK,2017-06-14,12,Confirmed,24,2017
420950,LAXWP,2017-03-13,1,Cancelled,11,2017
420956,LAXWP,2017-04-04,1,Cancelled,14,2017
421195,SFODR,2017-06-06,16,Cancelled,23,2017
421199,SFODR,2017-06-01,11,Cancelled,22,2017
421205,SFODR,2017-05-04,9,Cancelled,18,2017
421206,SFODR,2017-06-01,8,Confirmed,22,2017
421424,MIASS,2017-04-02,3,Cancelled,13,2017
422047,NYCIK,2017-06-11,8,Confirmed,23,2017
422048,NYCIK,2017-06-11,6,Cancelled,23,2017
422049,NYCIK,2017-06-10,7,Cancelled,23,2017
422076,NYCIK,2017-06-16,5,Confirmed,24,2017
422079,NYCIK,2017-06-15,11,Confirmed,24,2017
422126,LAXWP,2017-06-12,6,Cancelled,24,2017
422129,LAXWP,2017-06-11,5,Cancelled,23,2017
422144,LAXWP,2017-06-13,7,Confirmed,24,2017
422145,LAXWP,2017-06-16,5,Confirmed,24,2017
422709,MIASS,2017-06-07,1,Cancelled,23,2017
422727,MIASS,2017-06-16,9,Confirmed,24,2017
422737,MIASS,2017-06-17,10,Confirmed,24,2017
422933,SFODR,2017-06-13,13,Cancelled,24,2017
422934,SFODR,2017-06-09,33,Cancelled,23,2017
422942,SFODR,2017-06-10,4,Confirmed,23,2017
423418,NYCIK,2017-06-15,9,Cancelled,24,2017
423435,NYCIK,2017-06-17,8,Confirmed,24,2017
423501,LAXWP,2017-06-17,7,Confirmed,24,2017
423565,LAXWP,2017-05-16,1,Cancelled,20,2017
424020,MIASS,2017-05-23,3,Cancelled,21,2017
424514,NYCIK,2017-06-18,5,Confirmed,24,2017
424544,LAXWP,2017-06-05,1,Cancelled,23,2017
424577,LAXWP,2017-06-07,4,Cancelled,23,2017
424578,LAXWP,2017-06-10,4,Cancelled,23,2017
424587,LAXWP,2017-06-13,7,Cancelled,24,2017
424589,LAXWP,2017-06-15,7,Cancelled,24,2017
424590,LAXWP,2017-06-15,4,Confirmed,24,2017
425015,MIASS,2017-06-04,5,Confirmed,22,2017
425017,MIASS,2017-05-06,1,Confirmed,18,2017
425351,NYCIK,2017-06-19,34,Confirmed,25,2017
425387,LAXWP,2017-06-19,8,Confirmed,25,2017
425390,LAXWP,2017-06-18,3,Confirmed,24,2017
425546,SFODR,2017-06-17,11,Confirmed,24,2017
425549,SFODR,2017-06-19,17,Confirmed,25,2017
425814,MIASS,2017-06-19,12,Confirmed,25,2017
426074,NYCIK,2017-06-17,11,Cancelled,24,2017
426292,SFODR,2017-06-09,4,Confirmed,23,2017
426299,SFODR,2017-06-16,12,Cancelled,24,2017
426545,MIASS,2017-06-15,7,Confirmed,24,2017
426551,MIASS,2017-06-20,11,Confirmed,25,2017
426553,MIASS,2017-06-20,21,Cancelled,25,2017
426563,MIASS,2017-04-23,4,Confirmed,16,2017
426804,NYCIK,2017-06-20,13,Confirmed,25,2017
426806,NYCIK,2017-06-21,5,Cancelled,25,2017
427028,SFODR,2017-06-21,9,Confirmed,25,2017
427220,MIASS,2017-06-18,7,Confirmed,24,2017
427667,NYCIK,2017-06-19,13,Cancelled,25,2017
427670,LAXWP,2017-06-16,8,Cancelled,24,2017
427674,LAXWP,2017-06-21,11,Confirmed,25,2017
427675,LAXWP,2017-06-22,12,Confirmed,25,2017
427720,LAXWP,2017-05-27,6,Cancelled,21,2017
428048,LAXWP,2017-06-23,9,Confirmed,25,2017
428169,MIASS,2017-06-18,21,Cancelled,24,2017
428196,MIASS,2017-05-18,1,Cancelled,20,2017
428287,SFODR,2017-05-29,14,Confirmed,22,2017
428299,SFODR,2017-06-17,11,Cancelled,24,2017
428320,SFODR,2017-06-23,17,Confirmed,25,2017
428342,SFODR,2017-06-10,9,Cancelled,23,2017
428817,NYCIK,2017-06-23,16,Confirmed,25,2017
428830,NYCIK,2017-06-18,6,Cancelled,24,2017
428834,NYCIK,2017-06-23,8,Cancelled,25,2017
428838,NYCIK,2017-06-20,9,Cancelled,25,2017
429253,LAXWP,2017-06-24,9,Confirmed,25,2017
429382,MIASS,2017-06-24,9,Confirmed,25,2017
429383,MIASS,2017-06-16,13,Cancelled,24,2017
